Character/Description/Hill,This is the same character that appears in the Wings of Liberty campaign. (Already cast). A gruff mercenary captain who has had a hard life on the battlefield, he fights for profit and not for a cause.=0
Character/Name/ArtanisUI,Artanis=1
Conversation/ModUtilityVoice/Line00160,Abajo=997
Conversation/ModUtilityVoice/Line00161,Asesinado=998
Conversation/ModUtilityVoice/Line00162,Salir=999
Conversation/Name/Cutscene_SSF,Cutscene_SSF=1000
Conversation/Name/GhostFemale,Ghost=1001
Conversation/Name/UI_VO,UI_VO=1002
Conversation/Name/pCinematic_Protoss00,Cinematic_Protoss00=1003
Conversation/Tutorial/Line00001,En StarCraft II usted ve el campo de batalla desde arriba como un comandante de un ejército. Use el ratón para controlar la vista del campo de batalla y dar órdenes a las unidades bajo su mando. /// In StarCraft II you view the battle from above as the commander of an army. You use your mouse to control your view of the battlefield and give instructions to the units under your command.=1004
Conversation/Tutorial/Line00002,En la parte inferior izquierda de la pantalla hay un minimapa que le permite ver lo que ocurre en todo el campo de batalla. /// In the lower left of your screen is a minimap that allows you to see what is happening all over the battlefield.=1005
Conversation/Tutorial/Line00003,En la parte inferior derecha de la pantalla puede ver el cuadro de mando. Se utiliza para dar órdenes a las unidades seleccionadas. /// In the lower right of your screen you can find the command card. The command card is used to issue orders to selected units.=1006
Conversation/Tutorial/Line00004,La parte inferior central de la pantalla es el panel de información de la unidad. Muestra información sobre las unidades y las estructuras seleccionadas. /// The lower middle of your screen is the unit information panel. This shows information about the units or structures you have selected.=1007
Conversation/Tutorial/Line00005,Sobre el cuadro de mando está el botón de consejos, que aparece cuando hay una nueva información disponible. Haga clic sobre el botón para leer el consejo.=1008
Conversation/Tutorial/Line00006,Para cambiar la vista, mueva el cursor del ratón hacia el borde de la pantalla. Cuando el ratón alcanza el borde de la pantalla, la vista se desplaza en esa dirección. /// To change your view, move the mouse cursor to the edge of the screen. When your mouse touches the edge of the screen, your view will slide in that direction.=1009
Conversation/Tutorial/Line00007,También puede utilizar el minimapa para cambiar la vista a cualquier parte del campo de batalla. Haga clic en el minimapa para pasar a una nueva ubicación. /// You can also use the minimap to shift your view to any part of the battlefield. Simply left-click on the minimap to jump to a new location.=1010
Conversation/Tutorial/Line00008,Ahora que tiene seleccionada una unidad, haga clic derecho en el suelo para ordenar a la unidad que se mueva. /// Now that you have a unit selected, right-click on the ground to order the unit to move somewhere.=1011
Conversation/Tutorial/Line00009,Para mover a una unidad debe seleccionarla. Haga clic sobre la unidad con el ratón para seleccionarla. /// To move a unit you must first select it. Use your mouse and left-click on the unit to select it.=1012
Conversation/Tutorial/Line00010,Bien hecho, Comandante. /// Well done commander.=1013
Conversation/Tutorial/Line00011,Para atacar a un enemigo, seleccione sus unidades y haga clic derecho sobre el enemigo. /// To attack an enemy, select your units and right-click on the enemy.=1014
Conversation/Tutorial/Line00012,Durante el ataque, pase el cursor por encima del enemigo para ver la barra de puntos de vida. Cuando esta barra llega a cero, la unidad está destruida. También puede pasar el cursor por encima de sus propias unidades para ver su vida. /// During the attack, you can mouse over the enemy to see a bar representing their life. A unit is destroyed when its hit-points reach zero. You can also mouse over your own units to keep an eye on their life bars.=1015
Conversation/Tutorial/Line00013,También puede utilizar la orden atacar-mover para que sus unidades se muevan a una ubicación y ataquen a las tropas enemigas que encuentren por el camino.=1016
Conversation/Tutorial/Line00014,Para realizar una orden atacar-mover, haga clic izquierdo en el botón "Atacar" del cuadro de mando mientras tiene a sus unidades seleccionadas. Después haga clic izquierdo en el suelo donde quiera que vayan. /// To make an attack-move command, left-click on the attack button from the command card while your units are selected, and then left-click on the ground where you want your units to go.=1017
Conversation/Tutorial/Line00015,Para crear una nueva estructura terran, haga clic izquierdo sobre un VCE para seleccionarlo. /// To create a new terran structure, first select an SCV by left-clicking.=1018
Conversation/Tutorial/Line00016,Ahora seleccione "Construir estructura" en la parte inferior derecha de la pantalla. /// Now left-click the "Build Structure" button in the lower right of your screen.=1019
Conversation/Tutorial/Line00017,Haga clic izquierdo sobre la estructura que quiere construir y después sobre el suelo para ordenar al VCE que coloque la estructura. El VCE se moverá a la ubicación elegida y construirá la estructura allí. /// Left-click on the structure you want to build and then left-click anywhere on the ground to order the SCV to place the new structure. The SCV will move to your chosen location, and build the structure there.=1020
Conversation/Tutorial/Line00018,El centro de mando no se puede construir demasiado cerca de los minerales. Cuando se disponga a buscarle una ubicación, asegúrese de que la huella esté totalmente verde antes de hacer clic izquierdo. /// The Command Center cannot be constructed too close to minerals. When placing the Command Center look for the overlay to be completely green before left-clicking.=1021
Conversation/Tutorial/Line00019,Los VCE son su medio principal de recolección de recursos. Mientras tiene un VCE seleccionado, haga clic derecho sobre un campo de minerales para comenzar a recolectar. /// SCVs are your primary means of collecting resources. While your SCV is selected, right-click a mineral field to begin collecting resources.=1022
Conversation/Tutorial/Line00020,El VCE comenzará a recolectar minerales y a entregarlos en el centro de mando más cercano. /// Your SCV will start harvesting minerals and dropping them off at the closest Command Center.=1023
Conversation/Tutorial/Line00021,Puede entrenar más VCE en el centro de mando para recolectar minerales más rápido. /// You can train more SCVs from the Command Center to gather minerals faster.=1024
Conversation/Tutorial/Line00022,Su VCE seguirá recolectando minerales hasta que le ordene que realice otra acción. /// Your SCV will continue harvesting until you order it to do something else.=1025
Conversation/Tutorial/Line00023,Bien hecho, Comandante. Recolectar minerales es fundamental para la estrategia terran. /// Well done commander. Harvesting minerals is central to any terran strategy.=1026
Conversation/Tutorial/Line00024,Para crear nuevas unidades deberá seleccionar primero una estructura que las entrene. Seleccione un barracón para ver las unidades disponibles. Esas unidades aparecen en el cuadro de mando en la parte inferior derecha. /// To create new units, you must first select a structure that trains units. Select a Barracks to see what units you can train from it. Those units will appear in the command card in the lower right of your screen.=1027
Conversation/Tutorial/Line00025,Haga clic izquierdo sobre el botón "Soldado" en el cuadro de mando para ordenar al barracón que comience a entrenar esa unidad. Cuando esté terminada, aparecerá junto al barracón. /// Left-click on the "Marine" button in the command card to order the Barracks to begin training that unit. Once the unit is complete, it will appear next to the Barracks.=1028
Conversation/Tutorial/Line00026,Puede poner varias unidades a la cola de una vez. Solo tiene que volver a pulsar el botón y añadirá otro soldado a la cola. /// You can queue multiple units at the same time. Simply click on the button again to add another Marine to the queue.=1029
Conversation/Tutorial/Line00027,Antes de entrenar a una unidad, debe tener los suministros necesarios para ello. Si no tiene suficientes suministros disponibles, no podrá entrenar a esa unidad. /// Before you can train a unit, you must have the supplies to support that unit. If you do not have enough available supply, you will not be able to train that unit.=1030
Conversation/Tutorial/Line00028,Para aumentar el número máximo de unidades disponibles debe construir depósitos de suministros. Para hacer esto, seleccione un VCE y haga clic izquierdo en el botón "Construir estructuras". Haga clic izquierdo en "Construir depósito de suministros" y seleccione un lugar para colocar la estructura. /// To increase the maximum number of units available, you must build supply depots. To do this, select an SCV and left-click the Build Structures button. Left-click on Build Supply Depot and left-click anywhere to place the Supply Depot.=1031
Conversation/Tutorial/Line00029,Sus suministros máximos actuales aparecen en la esquina superior derecha de la pantalla, junto a la cantidad de suministros que está utilizando. /// Your current supply maximum is displayed in the upper right corner of the screen along with how much supply you are currently using.=1032
Conversation/Tutorial/Line00030,Los zerg son una raza alienígena constituida por diferentes especies que mutan a partir de una única criatura llamada larva. /// The Zerg are a savage alien race made up of a host of different species that all mutate from a single creature type called a Larva.=1033
Conversation/Tutorial/Line00031,Los zerg crean una gruesa capa de una sustancia llamada biomateria bajo todas sus bases y unas criaturas llamadas superamos proporcionan suministros a sus ejércitos. /// The Zerg create a thick layer of bio-matter called creep under all of their bases and use creatures called Overlords to provide supply for their armies.=1034
Conversation/Tutorial/Line00032,Muchas criaturas zerg pueden mutar de una forma a otra en el campo de batalla. Las estructuras zerg también pueden mutar de una forma a otra, lo que las hace más poderosas y desbloquea nuevos tipos de unidades. /// Many Zerg creatures can morph from one form to another on the battlefield. Zerg structures can also mutate from one form to another, growing more powerful and unlocking new unit types as they do.=1035
Conversation/Tutorial/Line00033,El zángano se consume cuando se crea la estructura, así que hará falta otro zángano para construir otra estructura. /// The Drone is consumed when the structure is created, so you will need another Drone to build another structure.=1036
Conversation/Tutorial/Line00034,La biomateria es un brote orgánico que se extiende por las bases zerg. La mayoría de los zerg se moverá más rápido sobre ella. Todas las estructuras, excepto los criaderos, deben estar encima. Las estructuras fuera de la biomateria morirán lentamente. /// Creep is an organic growth that spreads around any Zerg base. Most Zerg units will move more quickly when they're on creep, and all Zerg structures except Hatcheries must be built on it. Structures that are no longer on creep will slowly die.=1037
Conversation/Tutorial/Line00035,Los criaderos, las reinas y los superamos generan biomateria, así que puedes usar estas unidades y estructuras para expandirla. /// Creep is generated by Hatcheries, Queens, and Overlords, so you can use these units and structures to expand your creep.   =1038
Conversation/Tutorial/Line00036,Para crear una estructura zerg, primero selecciona a un zángano. Haz clic izquierdo en el botón "Mutación básica" en el cuadro de mando y vuelve a hacer clic para seleccionar un criadero. Después haz clic izquierdo para colocarlo. /// To mutate a Zerg structure, first select a Drone. On the command card left-click the Basic Mutation button and left-click again to choose a Hatchery. Then left-click to place the Hatchery.=1039
Conversation/Tutorial/Line00037,El criadero no se puede construir demasiado cerca de los minerales. Al intentar colocarlo, asegúrese de que la huella sea totalmente verde antes de hacer clic. /// The Hatchery cannot be placed too close to minerals. When trying to place the Hatchery look for the structure overlay to be completely green before placing.=1040
Conversation/Tutorial/Line00038,Las unidades zerg se crean a partir de larvas. Para crear un zángano, haga clic izquierdo sobre un criadero y después en Seleccionar larva del cuadro de mando. /// Zerg units are created from Larva. To create a Zerg Drone, left-click on a Hatchery and then left-click on the select larva button on the command card.=1041
Conversation/Tutorial/Line00039,Una vez seleccionada la larva, puedes hacer clic en el botón "Mutar en zángano" en el cuadro de mando para ordenar a la larva que mute en zángano. /// With a larva selected you can left-click on the Morph to Drone button in the command card to order the larva to morph into a Drone.=1042
Conversation/Tutorial/Line00040,Cada criadero genera larvas adicionales a lo largo del tiempo. /// Each Hatchery generates additional larva over time.=1043
Conversation/Tutorial/Line00041,Para crear una estructura protoss, selecciona una sonda y haz clic izquierdo en el botón "Construir estructura" del cuadro de mando. Después haz clic izquierdo sobre "Invocar nexo" y clic izquierdo en el suelo para crear la estructura. /// To create a Protoss structure, select a probe and left-click on the Build Structures button on the command card. Then left-click Warp in Nexus and left-click the ground to create that structure.=1044
Conversation/Tutorial/Line00042,El nexo no se puede construir muy cerca de minerales. Al colocar el nexo, asegúrese de que la huella sea totalmente verde. /// The Nexus cannot be placed too close to minerals. When trying to place the Nexus look for the structure overlay to be completely green before placing.=1045
Conversation/Tutorial/Line00043,Antes de invocar a una unidad, debes tener los suministros necesarios para ello. Si no tienes suficientes suministros disponibles, no podrás invocar a esa unidad. /// Before you can warp in a unit, you must have the supplies to support that unit. If you do not have enough available supply, you will not be able to warp in that unit.=1046
Conversation/Tutorial/Line00044,Los protoss son una antigua raza alienígena que emplea avanzadas tecnologías y energía psiónica para derrotar a sus enemigos. /// The Protoss are an ancient alien race that employ advanced technologies and powerful psionics to defeat their enemies.=1047
Conversation/Tutorial/Line00045,Las unidades y estructuras protoss tienen escudos que las protegen de los ataques enemigos. La resistencia de los escudos está representada por una barra azul sobre la barra de vida. /// Protoss have shields on their units and structures to protect them from enemy attacks. Shield strength is represented by a blue bar above the hit-point bar.=1048
Conversation/Tutorial/Line00046,El escudo se reduce con los ataques enemigos de manera similar a los puntos de vida. Sin embargo, el escudo se regenera rápidamente una vez terminado el combate. /// Shields are reduced by enemy attacks in the same manner as hit-points, however shields regenerate quickly after combat has finished. =1049
Conversation/Tutorial/Line00047,Los jugadores pueden controlar las torres de vigilancia Xel'Naga. Coloque una unidad cerca de la torre para activarla y revelar una zona amplia del mapa. /// Xel'Naga Watch Towers can be controlled by any player. Place a unit near the Watch Tower to activate it and reveal a large area of the battlefield.=1050
Conversation/Tutorial/Line00048,Si varios jugadores tienen unidades cerca de una torre, entonces no está controlada y ningún jugador puede activarla. /// If several players have units near a Watch Tower then the tower is not controlled and no player can activate it.=1051
Conversation/Tutorial/Line00049,Algunos obstáculos se pueden destruir con las armas. Puede atacar los obstáculos para abrir camino a sus tropas. /// Some obstacles can be destroyed by weapons fire, and you can attack obstacles to clear a path for your troops.  =1052
Conversation/Tutorial/Line00050,Obstáculos como los arbustos y el humo, bloquearán su visión. Sus unidades pueden atravesarlos, pero solo las voladoras pueden ver a más allá de ellos. /// Some features like shrubs and smoke will block your vision. Your units can move through these features freely but only flying units can see past them.=1053
Conversation/Tutorial/Line00051,Puede dividir sus unidades en grupos de control. Esto facilita la selección de grupos de unidades. /// You can put your units into control groups. This makes it easy to quickly select a group of units.=1054
Conversation/Tutorial/Line00052,Para crear un grupo de control, seleccione sus unidades y haga clic izquierdo en el botón "Controlar grupo". El botón "Controlar grupo" está en la parte central sobre el panel de información. /// To create a control group, select your units and left-click the Control Group button. You can find the Control Group button above the information panel in the lower middle of your screen.=1055
Conversation/Tutorial/Line00053,Mantenga presionada la tecla Mayúsculas para dar varias órdenes a una unidad. La unidad ejecutará esas órdenes una detrás de otra. /// You can hold down the Shift key on your keyboard to give a unit a large number of orders. The unit will then carry out those orders one after another.=1056
Conversation/Tutorial/Line00054,Esto le permite dar una serie de órdenes a una unidad y después dar órdenes a otras unidades en otra parte del campo de batalla. /// This allows you to give a series of commands to one unit and then move on to command other units in another part of the battlefield.=1057
Conversation/Tutorial/Line00055,Para hablar con otros jugadores en la partida, pulse la tecla Intro y escriba un mensaje. Cuando acabe pulse Intro para enviarlo. /// To chat with people in your game, hit the Enter key and then type a message.  When your message is finished hit Enter again to send it.=1058
Conversation/Tutorial/Line00056,También puede hablar con sus amigos con el botón de amigos de Battle.net. Se mostrará una lista con sus amigos y le permitirá mandar mensajes a gente fuera de su partida actual.=1059
Conversation/Tutorial/Line00057,Muchas unidades tienen habilidades especiales disponibles en el cuadro de mando. /// Many units have special abilities you can access through the command card.=1060
Conversation/Tutorial/Line00058,Para dichas habilidades, seleccione una unidad y elija Habilidades especiales del cuadro de mando. En muchos casos tendrá que seleccionar un objetivo para la habilidad. /// To use a special ability, select a unit and then left-click one of the special abilities on the command card. In many cases you will then have to select a target for the special ability.=1061
Conversation/Tutorial/Line00059,Algunas habilidades requieren energía. Si una unidad no tiene suficiente energía para activar la habilidad aparecerá en gris en el cuadro de mando. /// Some abilities require energy; if a unit lacks the energy to activate that ability, it will be grayed out on the command card.=1062
Conversation/Tutorial/Line00060,Bienvenido al tutorial de StarCraft II. Aquí aprenderá los controles básicos necesarios para jugar a StarCraft II. /// Welcome to the StarCraft II tutorial. From here you will learn the basic controls needed to play StarCraft II.=1063
Conversation/Tutorial/Line00061,Puede ordenar a sus edificios de producción que envíen las unidades recién creadas a una ubicación específica. /// You can order your production buildings to send newly created units to a specific location.=1064
Conversation/Tutorial/Line00062,Seleccione una instalación de producción, después haga clic derecho sobre la ubicación donde desea enviar las unidades. /// Select a production facility, then right-click the ground at your chosen location to order the facility to send units there.=1065
Conversation/Tutorial/Line00063,Muchos comandos del cuadro de mando tienen un "atajo". En vez de seleccionar el botón con el ratón, puede ordenar la acción a la unidad pulsando la tecla adecuada del teclado. /// Many commands on the command card have a "hotkey". Rather than select the button using your mouse, you can order the unit to perform the command by hitting the appropriate key on your keyboard.=1066
Conversation/Tutorial/Line00064,Utilizar atajos es una buena manera de mejorar su eficiencia. Pase el cursor por encima de cada habilidad del cuadro de mando para verlos. /// Using hotkeys is a good way to improve your efficiency. Mouse over each command card ability to learn the hotkey for that ability.  =1067
Conversation/Tutorial/Line00065,Es vital saber qué hace su enemigo. Utilice sus unidades para buscar al enemigo en el mapa. Si descubre lo que construye, puede entrenar unidades que sean más efectivas contra las tropas enemigas. /// It's vital to know what your enemy is up to. Use your units to search the map for the enemy. If you learn what the enemy is building you can train units that are more effective against the enemy force.=1068
Conversation/Tutorial/Line00066,Explore para descubrir áreas donde el enemigo ha establecido nuevas bases. Hágalo a menudo para actualizar su información. Use unidades rápidas y baratas como VCE, sondas o zánganos para no perder demasiado si son destruidas. /// Scouting can also reveal areas where the enemy has set up new bases. Scout frequently so your information is up to date, and use fast and inexpensive units like SCVs, Probes or Drones so you lose little if your scout is destroyed.=1069
Conversation/Tutorial/Line00067,Tiene varias herramientas a su disposición para ayudarle a controlar sus tropas. /// You have a number of tools at your disposal to help control your forces.=1070
Conversation/Tutorial/Line00068,Comience cuando quiera seleccionando el tema sobre el que quiere más información. /// You can start at any time by clicking on the topic you wish to learn more about.=1071
Conversation/Tutorial/Line00069,En la parte superior derecha de la pantalla puede ver el total de minerales y de gas vespeno acumulado. /// In the upper right of the screen you can see the total amount of minerals, and vespene gas you have stockpiled.=1072
Conversation/Tutorial/Line00070,Gaste recursos para entrenar unidades y estructuras adicionales. La capacidad de suministros también se muestra aquí. Este es su número máximo de unidades. /// You spend resources to train additional units and structures. Your supply capacity is also shown here. This is the total number of units you can currently support. =1073
Conversation/Tutorial/Line00071,En la parte superior de la pantalla está el botón de menú. Haga clic en él para acceder a características útiles, como guardar su progreso o salir del juego. /// At the top of the screen is the "Menu" button. You can left-click on the "Menu" button at any time to access useful features like saving your progress or quitting the game.=1074
Conversation/Tutorial/Line00072,En la parte izquierda de la pantalla encontrará los objetivos de la misión. Son las metas que tendrá que cumplir para conseguir la victoria. /// On the left side of the screen you will find the mission objectives. These are the goals you need to accomplish in order to achieve victory.=1075
Conversation/Tutorial/Line00073,Bien hecho, Comandante. /// Well done commander.=1076
Conversation/Tutorial/Line00074,Felicidades, Comandante, con esto termina el tutorial sobre el control de la cámara. /// Congratulations commander, this concludes the Camera Control portion of the tutorial.=1077
Conversation/Tutorial/Line00075,Felicidades, ha movido su unidad. /// Congratulations, you've moved your unit.=1078
Conversation/Tutorial/Line00076,Inicialmente, la mayor parte del campo de batalla está oscuro. Esto indica las zonas inexploradas. Mueva unidades a esas regiones para desvelarlas. /// Initially, most of the battlefield is covered by a black mask. This shows you what areas you have not yet explored. Move units into the darkened region to reveal new areas.=1079
Conversation/Tutorial/Line00077,La oscuridad retrocederá a medida que su unidad se mueva por dichas zonas del mapa. /// The black mask will move as your unit moves further into the darkened areas of the map.=1080
Conversation/Tutorial/Line00078,Bien hecho, Comandante. /// Well done commander.=1081
Conversation/Tutorial/Line00079,Para mover varias unidades a la vez, primero selecciónelas manteniendo pulsado el botón del ratón y arrastrando el cuadro de selección alrededor de sus unidades. Luego suelte el botón del ratón. /// To move several units at once, first select the units by holding down the left mouse button, dragging a selection box around your units, and then releasing the left mouse button.=1082
Conversation/Tutorial/Line00080,Ahora que tiene a varios soldados seleccionados, haga clic derecho en el suelo para ordenar a las unidades seleccionadas que se muevan. /// Now that you have multiple marines selected, right-click on the ground to order your selected units to move somewhere.=1083
Conversation/Tutorial/Line00081,Felicidades, Comandante, con esto termina el tutorial sobre movimiento. /// Congratulations commander, this completes the Movement Tutorial.=1084
Conversation/Tutorial/Line00082,Felicidades, Comandante, ahora conoce las órdenes básicas de ataque. /// Congratulations commander, you have now learned the basic attack command.=1085
Conversation/Tutorial/Line00083,Sus unidades atacarán automáticamente a cualquier enemigo que encuentren en su camino. Cuando el combate haya finalizado, sus unidades seguirán hacia su destino. /// Your units will automatically attack any enemy units along the way to their destination. Once the combat is over your units will continue toward their destination.=1086
Conversation/Tutorial/Line00084,Recuerde utilizar la orden atacar-mover. Es la forma más segura de mover a sus unidades por el campo de batalla.=1087
Conversation/Tutorial/Line00085,Felicidades, Comandante, con esto termina el tutorial sobre combate. /// Congratulations commander, this concludes the Combat Tutorial.=1088
Conversation/Tutorial/Line00086,Bien hecho, Comandante. /// Well done commander.=1089
Conversation/Tutorial/Line00087,El centro de mando es el edificio central de los ejércitos terran. Aquí es donde se entrenan más VCE y donde se entregan los minerales. /// The Command Center is the main building for any terran army. This is where you train more SCVs and return gathered minerals.=1090
Conversation/Tutorial/Line00088,Felicidades, Comandante, aquí termina el tutorial sobre la construcción de bases. /// Congratulations commander, this concludes the Base Construction Tutorial.=1091
Conversation/Tutorial/Line00089,Para recolectar gas, construya una refinería sobre un géiser de vespeno. Seleccione un VCE, haga clic izquierdo en el botón "Construir estructura" y después seleccione la refinería. /// Gas is collected by first constructing a Refinery on a Vespene Geyser. Select your SCV and left-click on the Build Structure button, and then left-click on the Refinery structure.=1092
Conversation/Tutorial/Line00090,Bien hecho, Comandante. /// Well done commander.=1093
Conversation/Tutorial/Line00091,Ahora coloque la refinería sobre un géiser de vespeno. Observe que la huella solo se vuelve verde si toda la refinería está sobre el géiser de vespeno. /// Now place the Refinery over a Vespene Geyser. Note how the overlay only turns green when the Refinery is completely over the Vespene Geyser.=1094
Conversation/Tutorial/Line00092,Perfecto, Comandante. /// Nicely done commander.=1095
Conversation/Tutorial/Line00093,Una vez construida la refinería, ordene a un VCE que recoja gas vespeno seleccionándolo y después haciendo clic derecho sobre la refinería. /// Now that you have constructed a Refinery, assign an SCV to gather vespene gas by selecting an SCV, then right-clicking on the Refinery.=1096
Conversation/Tutorial/Line00094,En cuanto un VCE haya terminado la construcción de una refinería, empezará automáticamente a recoger gas vespeno. /// When an SCV builds a Refinery, it will automatically begin gathering vespene gas once construction is complete.=1097
Conversation/Tutorial/Line00095,Asigne 3 VCE a cada refinería para recoger gas vespeno y así optimizar su recolección. /// Assign 3 SCVs to gather gas from each Refinery constructed to optimize your harvesting.=1098
Conversation/Tutorial/Line00096,El gas vespeno es importante para todo comandante. Permite entrenar unidades avanzadas y construir edificios especiales. /// Vespene gas is important for every field commander. It allows you to train advanced units and construct special buildings.=1099
Conversation/Tutorial/Line00097,Felicidades, Comandante, con esto termina el tutorial sobre recolección de recursos. /// Congratulations commander, this concludes the Resource Collection Tutorial.=1100
Conversation/Tutorial/Line00098,Muchas productoras de unidades como el barracón pueden construir un anexo como un laboratorio tecnológico. /// Many of the unit-producing structures such as a Barracks can construct an add-on such as a Tech Lab.=1101
Conversation/Tutorial/Line00099,Para construir un laboratorio, seleccione el barracón y haga clic en "Construir laboratorio tecnológico". /// To construct a Tech Lab select the barracks and left-click on the "Build Tech Lab" button.=1102
Conversation/Tutorial/Line00100,El laboratorio tecnológico permite entrenar unidades más avanzadas. Pase el ratón sobre los botones en gris para ver los requisitos de entrenamiento. /// An attached Tech Lab allows you to train the more advanced units. Mouse over any grayed out buttons to see what is required to train that unit.=1103
Conversation/Tutorial/Line00101,Bien hecho, Comandante. /// Well done commander.=1104
Conversation/Tutorial/Line00102,Ahora que tiene un laboratorio tecnológico, seleccione el barracón y entrene un persecutor. /// Now that you have a Tech Lab, select the Barracks and train a Marauder.=1105
Conversation/Tutorial/Line00103,Algunas unidades requieren algo más que un laboratorio tecnológico. Pase el ratón sobre las unidades en gris para ver los edificios necesarios. /// Some units require more than an attached Tech-lab. Mouse over any grayed out unit to learn what buildings are required to train that unit.=1106
Conversation/Tutorial/Line00104,Felicidades, Comandante, con esto termina el tutorial sobre producción de unidades. /// Congratulations commander, that concludes our Unit Production Tutorial.=1107
Conversation/Tutorial/Line00105,Bien hecho, Comandante. Con esto termina el tutorial sobre suministros. /// Well done commander, this concludes the Supply Tutorial.=1108
Conversation/Tutorial/Line00106,La mayoría de las estructuras zerg deben colocarse sobre biomateria, pero los criaderos no. El criadero produce larvas, a las que puede mutar en zánganos u otras criaturas. /// Most Zerg structures need to be placed on creep, but Hatcheries do not. The Hatchery produces Larva, which you use to mutate into more Drones or other Zerg mutations.=1109
Conversation/Tutorial/Line00107,Bien hecho. /// Well done.=1110
Conversation/Tutorial/Line00108,Para crear una estructura zerg, primero selecciona a un zángano. Haz clic izquierdo en el botón "Mutación básica" en el cuadro de mando y vuelve a hacer clic para seleccionar un criadero. Después haz clic izquierdo para colocarlo. /// To mutate a Zerg structure, first select a Drone. On the command card left-click the Basic Mutation button and left-click again to choose a Hatchery. Then left-click to place the Hatchery.=1111
Conversation/Tutorial/Line00109,El criadero no se puede construir demasiado cerca de los minerales. Al intentar colocarlo, asegúrese de que la huella sea totalmente verde antes de hacer clic. /// The Hatchery cannot be placed too close to minerals. When trying to place the Hatchery look for the structure overlay to be completely green before placing.=1112
Conversation/Tutorial/Line00110,El zángano se consume cuando se crea la estructura, así que hará falta otro zángano para construir otra estructura. /// The Drone is consumed when the structure is created, so you will need another Drone to build another structure.=1113
Conversation/Tutorial/Line00111,La mayoría de las estructuras zerg deben colocarse sobre biomateria, pero los criaderos no. El criadero produce larvas, a las que puede mutar en zánganos u otras criaturas. /// Most Zerg structures need to be placed on creep, but Hatcheries do not. The Hatchery produces Larva, which you use to mutate into more Drones or other Zerg mutations.=1114
Conversation/Tutorial/Line00112,Bien hecho. /// Well done.=1115
Conversation/Tutorial/Line00113,Los zerg son una raza alienígena formada por especies distintas que mutan a partir de una única criatura llamada larva. /// The Zerg are an alien race made up of a host of different species that all mutate from a single creature type called a Larva.=1116
Conversation/Tutorial/Line00114,Los zerg crean una gruesa capa de una sustancia llamada biomateria bajo todas sus bases y unas criaturas llamadas superamos proporcionan suministros a sus ejércitos. /// The Zerg create a thick layer of bio-matter called creep under all of their bases and use creatures called Overlords to provide supply for their armies.=1117
Conversation/Tutorial/Line00115,Muchas criaturas zerg pueden mutar de una forma a otra en el campo de batalla. Las estructuras zerg también pueden mutar, lo que las hace más poderosas y desbloquea nuevos tipos de unidades. /// Many Zerg creatures can morph from one form into another on the battlefield. Zerg structures can also mutate from one form into another, growing more powerful and unlocking new unit types as they do so.=1118
Conversation/Tutorial/Line00116,Las unidades zerg se crean a partir de larvas. Para crear un zángano, haga clic izquierdo sobre un criadero y después en Seleccionar larva del cuadro de mando. /// Zerg units are created from Larva. To create a Zerg Drone, left-click on a Hatchery and then left-click on the select larva button on the command card.=1119
Conversation/Tutorial/Line00117,Una vez seleccionada la larva, puedes hacer clic en el botón "Mutar en zángano" en el cuadro de mando para ordenar a la larva que mute en zángano. /// With a larva selected you can left-click on the Morph to Drone button in the command card to order the larva to morph into a Drone.=1120
Conversation/Tutorial/Line00118,Cada criadero genera larvas adicionales a lo largo del tiempo. /// Each Hatchery generates additional larva over time.=1121
Conversation/Tutorial/Line00119,Las estructuras zerg no se construyen, los zánganos mutan en la estructura. /// Zerg structures are not built. Instead, Drones mutate into the structure.=1122
Conversation/Tutorial/Line00120,Las estructuras zerg solo pueden mutar sobre biomateria. Selecciona un zángano y haz clic izquierdo sobre en Mutación básica. /// Zerg structures can only be mutated on creep. Select a Drone and left-click on the Basic Mutation button.=1123
Conversation/Tutorial/Line00121,Ahora haga clic sobre Mutar en reserva de reproducción y después sobre la biomateria para mutar el zángano en una reserva de reproducción. /// Next left-click on Mutate a Spawning Pool, then left-click on the creep to mutate the Drone into a Spawning Pool.=1124
Conversation/Tutorial/Line00122,Los criaderos, las reinas y los superamos generan biomateria, así que puede usar a estas unidades y estructuras para expandirla. /// Creep is generated by Hatcheries, Queens, and Overlords, so you can use these units and structures to expand your creep.=1125
Conversation/Tutorial/Line00123,Bien hecho. /// Well done.=1126
Conversation/Tutorial/Line00124,Antes de mutar a una unidad, debes tener los suministros necesarios para ello. Si no tienes suficientes suministros disponibles, no podrás mutar a esa unidad. /// Before you can morph a unit, you must have the supplies to support that unit. If you do not have enough available supply, you will not be able to morph that unit.=1127
Conversation/Tutorial/Line00125,Los zerg utilizan superamos para generar suministros. /// The Zerg use Overlords to generate more supply.=1128
Conversation/Tutorial/Line00126,Para mutar un superamo, haz clic izquierdo sobre el criadero y después sobre el botón Seleccionar larva en el cuadro de mando. /// To morph an Overlord left-click on a Hatchery and then left-click on the select larva button on the command card.=1129
Conversation/Tutorial/Line00127,Tras seleccionar una larva, puede hacer clic izquierdo en el botón "Mutar en superamo" en el cuadro de mando para ordenar a la larva que mute en superamo. /// With a larva selected you can left-click on the Morph to Overlord button on the command card to order the larva to morph into an Overlord.=1130
