Character/Description/Hill,This is the same character that appears in the Wings of Liberty campaign. (Already cast). A gruff mercenary captain who has had a hard life on the battlefield, he fights for profit and not for a cause.=0
Character/Name/ArtanisUI,Artanis=1
VoiceOver/ArtanisA/GameResumed00,La bataille reprend ! /// The battle rages once more!=1481
VoiceOver/ArtanisA/GeyserExhausted00,Nous avons épuisé un geyser de vespène. /// A vespene geyser has been exhausted.=1482
VoiceOver/ArtanisA/GeyserExhausted01,Geyser de gaz vespène épuisé. /// Vespene geyser exhausted.=1483
VoiceOver/ArtanisA/GeyserExhaustedTerran00,Un geyser de gaz vespène s’est tari. /// A vespene geyser has been depleted.=1484
VoiceOver/ArtanisA/GeyserExhaustedTerran01,Nous avons exploité tout le gaz de ce geyser. /// We have refined all of this geyser's vespene.=1485
VoiceOver/ArtanisA/GeyserExhaustedZerg00,Il n’y a plus de gaz à extraire dans ce geyser. /// This geyser's vespene has been fully extracted.=1486
VoiceOver/ArtanisA/GeyserExhaustedZerg01,Geyser de gaz vespène épuisé. /// Vespene geyser exhausted.=1487
VoiceOver/ArtanisA/LandingInterrupt00,Zone d’atterrissage obstruée. /// The landing zone is obstructed.=1488
VoiceOver/ArtanisA/MULEDeployed00,Nous déployons un... MULE ? Quel nom étrange. /// Deploying... MULEs? These terran names...=1489
VoiceOver/ArtanisA/MaxSupply00,Impossible. Nous avons atteint le ravitaillement maximal. /// That is not possible. We are at maximum supply.=1490
VoiceOver/ArtanisA/MaxSupply01,Nous ne pouvons pas accueillir d’autres combattants. /// We can support no more warriors.=1491
VoiceOver/ArtanisA/MetamorphosisComplete00,Transformation terminée. /// Metamorphosis complete.=1492
VoiceOver/ArtanisA/MetamorphosisComplete01,La transformation est achevée. /// Metamorphosis successful.=1493
VoiceOver/ArtanisA/MineralsDepleted00,Gisement de minerai épuisé. /// Mineral field depleted.=1494
VoiceOver/ArtanisA/MineralsDepleted01,Un gisement de minerai est épuisé. /// A mineral field has been depleted.=1495
VoiceOver/ArtanisA/MineralsDepleted02,Nous avons épuisé un gisement de minerai. /// We've depleted a mineral field.=1496
VoiceOver/ArtanisA/MutationComplete00,Mutation terminée. /// Mutation complete.=1497
VoiceOver/ArtanisA/MutationComplete01,Cette abjecte mutation est terminée. /// Your grotesque zerg have mutated into something new.=1498
VoiceOver/ArtanisA/NeedCreep00,Il faut placer cela sur du mucus. /// That must be morphed on creep.=1499
VoiceOver/ArtanisA/NeedGeyser00,Cela doit être placé sur un geyser vespène.=1500
VoiceOver/ArtanisA/NeedGeyserProtoss00,Notre assimilateur doit être placé sur un geyser de vespène.=1501
VoiceOver/ArtanisA/NeedMoreFood00,Nous devons transférer plus de pylônes. /// We must construct additional pylons.=1502
VoiceOver/ArtanisA/NeedMoreFood01,Notre ravitaillement est limité. /// Our supply is constrained.=1503
VoiceOver/ArtanisA/NeedMoreFood02,Il nous faut plus de pylônes. /// We require additional pylons.=1504
VoiceOver/ArtanisA/NeedMoreFoodTerran00,Il nous faut davantage de dépôts de ravitaillement. /// We require additional supply depots.=1505
VoiceOver/ArtanisA/NeedMoreFoodTerran01,Nous manquons de dépôts de ravitaillement /// You must construct additional supply depots.=1506
VoiceOver/ArtanisA/NeedMoreFoodTerran02,Cela nécessite que nous transférions des dépôts de ravitaillement. /// That necessitates additional supply depots.=1507
VoiceOver/ArtanisA/NeedMoreFoodZerg00,Nous manquons de dominants. /// Spawn more overlords.=1508
VoiceOver/ArtanisA/NeedMoreFoodZerg01,Il nous faut plus de ces infâmes dominants. /// Your disgusting brood needs more overlords.=1509
VoiceOver/ArtanisA/NeedMoreFoodZerg02,Nous avons besoin de nouveaux dominants. /// Additional overlords are required.=1510
VoiceOver/ArtanisA/NeedMoreGas00,Il nous faut plus de gaz vespène. /// We require more vespene gas.=1511
VoiceOver/ArtanisA/NeedMoreGas01,Nous n’avons pas assez de vespène. /// We have not enough vespene.=1512
VoiceOver/ArtanisA/NeedMoreGas02,Le gaz vespène nous fait défaut. /// More vespene is required.=1513
VoiceOver/ArtanisA/NeedMoreMinerals00,Nous manquons de minerai. /// There are not enough minerals.=1514
VoiceOver/ArtanisA/NeedMoreMinerals01,Il nous faut plus de minerai. /// More minerals required.=1515
VoiceOver/ArtanisA/NeedMoreMinerals02,Minerai insuffisant. /// Insufficient minerals.=1516
VoiceOver/ArtanisA/NotEnoughEnergy00,Énergie insuffisante. /// Insufficient energy.=1517
VoiceOver/ArtanisA/NotEnoughEnergy01,Pas assez d’énergie. /// Not enough energy.=1518
VoiceOver/ArtanisA/NukeReady00,L’ogive nucléaire est armée. /// Nuclear payload primed.=1519
VoiceOver/ArtanisA/NukeReady01,Notre frappe nucléaire est prête. /// Our nuclear weapon has been armed.=1520
VoiceOver/ArtanisA/PlaceInPowerField00,Cela requiert un champ d’énergie. /// That must be placed within the power field.=1521
VoiceOver/ArtanisA/PylonUnderAttack00,Notre pylône subit une attaque. /// Our pylon is under attack.=1522
VoiceOver/ArtanisA/QueenDeployed00,Une nouvelle reine est née. /// A new queen has been birthed.=1523
VoiceOver/ArtanisA/QueenDeployed01,Une reine est apparue. /// A queen has emerged.=1524
VoiceOver/ArtanisA/ResearchComplete00,Recherche terminée. /// Research complete.=1525
VoiceOver/ArtanisA/ResearchComplete01,Cette recherche est terminée. /// Our research is complete.=1526
VoiceOver/ArtanisA/SalvageComplete00,Le recyclage des débris est terminé. /// We have salvaged a wreckage.=1527
VoiceOver/ArtanisA/ThorRepaired00,Notre Thor est réparé. /// Our Thor has been repaired.=1528
VoiceOver/ArtanisA/Transmission00,Nous recevons une transmission. /// We are receiving a transmission.=1529
VoiceOver/ArtanisA/TumorUnderAttack00,Une tumeur muqueuse est attaquée. /// A creep tumor is under attack.=1530
VoiceOver/ArtanisA/UpgradeComplete00,Amélioration terminée. /// Upgrade complete.=1531
VoiceOver/ArtanisA/UpgradeComplete01,Cette amélioration est prête. /// Our upgrade has finished.=1532
VoiceOver/ArtanisA/WarpInComplete00,Transfert interdimensionnel terminé. /// Dimensional warp complete.=1533
VoiceOver/ArtanisA/WarpInComplete01,Transfert terminé. /// Warp in complete.=1534
VoiceOver/ArtanisA/WorkersUnderAttack00,Nos sondes sont attaquées ! /// Our probes are under attack!=1535
VoiceOver/ArtanisA/WorkersUnderAttack01,L’ennemi s’en prend à nos sondes ! /// The enemy is attacking our probes!=1536
VoiceOver/ArtanisA/WorkersUnderAttackTerran00,Nos VCS sont attaqués. /// Our SCVs are under assault.=1537
VoiceOver/ArtanisA/WorkersUnderAttackTerran01,L’ennemi s’en prend à nos VCS. /// The enemy is attacking our SCVs.=1538
VoiceOver/ArtanisA/WorkersUnderAttackZerg00,Nos ouvriers sont attaqués. /// Drones are under attack.=1539
VoiceOver/ArtanisA/WorkersUnderAttackZerg01,Vos ouvriers se font exterminer. /// Your drones are being exterminated.=1540
VoiceOver/DVaA/AddOnComplete00,Annexe terminée. /// Add-on complete. =1541
VoiceOver/DVaA/AddOnComplete01,L’annexe est prête. C’est pas trop tôt ! /// Add-on's done! Took long enough!=1542
VoiceOver/DVaA/AddOnComplete02,L’annexe est opérationnelle. /// Add-on's finished.=1543
VoiceOver/DVaA/AllyBaseUnderAttack00,La base alliée subit une attaque ! Prépare-toi à pilonner. /// Your ally's base is under attack! Get ready to carry.=1544
VoiceOver/DVaA/AllyBaseUnderAttack01,La base de alliée est attaquée. /// Our ally's base is under attack.=1545
VoiceOver/DVaA/AllyBaseUnderAttack02,La base alliée est assiégée ! /// Your allies' base is besieged!=1546
VoiceOver/DVaA/AllyBaseUnderAttack03,La base de nos alliés est menacée. /// Our allies' base is threatened.=1547
VoiceOver/DVaA/AllyUnderAttack00,Ton allié se fait attaquer ! 가서 도와 줘!=1548
VoiceOver/DVaA/AllyUnderAttack01,Nos alliés se font poutrer. /// Our allies are being attacked.=1549
VoiceOver/DVaA/AllyUnderAttack02,Tes alliés se prennent des coups. /// Your allies are in battle.=1550
VoiceOver/DVaA/AllyUnderAttack03,Nos alliés se battent. /// Our allies are in combat.=1551
VoiceOver/DVaA/BadLZ00,Tu ne peux pas atterrir ici ! 뭐 하삼?=1552
VoiceOver/DVaA/BadLZ01,Zone d’atterrissage inacceptable. /// Unacceptable landing zone.=1553
VoiceOver/DVaA/BaseUnderAttack00,Ta base se fait attaquer ! Mais panique pas, enfin pas encore. /// Your base is under attack! Stay cool.=1554
VoiceOver/DVaA/BaseUnderAttack01,Ta base subit une attaque. /// Base is under attack.=1555
VoiceOver/DVaA/BaseUnderAttack02,Ils attaquent ta base, t’es au courant ? /// They're attacking your base, you know.=1556
VoiceOver/DVaA/BuildError00,Impossible de construire là ! /// You can't build there!=1557
VoiceOver/DVaA/BuildErrorProtoss00,Tu ne peux pas transférer là ! Essaie de suivre, un peu ! /// You can't warp in there! Pay attention!=1558
VoiceOver/DVaA/BuildErrorZerg00,LOL, tu peux pas faire ça. /// LOL, you can't do that.=1559
VoiceOver/DVaA/CalldownLaunch00,Frappe nucléaire détectée. GG ! /// Nuke detected. GG!=1560
VoiceOver/DVaA/CalldownLaunch01,Frappe nucléaire en approche ! J’espère que t’as des détecteurs ! /// Incoming nuke! Hope you have detection!=1561
VoiceOver/DVaA/CalldownLaunch02,Attaque nucléaire détectée. /// Nuclear launch detected.=1562
VoiceOver/DVaA/CommandCenterUpgraded00,CC amélioré ! /// CC's upgraded!=1563
VoiceOver/DVaA/ConstructInterrupt00,Ton VCS se fait interrompre. Bravo, le Terran. /// Your SCV's been interrupted. Stupid Terran.=1564
VoiceOver/DVaA/Countdown00,Cinq… quatre… trois… deux… un… /// Five... Four... Three... Two...  One...=1565
VoiceOver/DVaA/EvolutionComplete00,Évolution terminée. Ha ha, ça fait tellement vingtième siècle ! /// Evolution complete. Haha, so old school!=1566
VoiceOver/DVaA/EvolutionComplete01,Tu as fait évoluer tes Zergs. 앗싸!=1567
VoiceOver/DVaA/EvolutionComplete02,Évolution terminée. /// Evolution complete.=1568
VoiceOver/DVaA/ForcesUnderAttack00,L’adversaire résiste. C’est le moment de muscler ton APM ! /// You're engaging the opponent. Time to raise your APM!=1569
VoiceOver/DVaA/ForcesUnderAttack01,Tes unités subissent des dégâts ! De terribles, terribles dégâts ! /// Your forces are taking damage! Terrible, terrible damage!=1570
VoiceOver/DVaA/ForcesUnderAttack02,Tes unités se font attaquer. /// Your forces are under attack.=1571
VoiceOver/DVaA/ForcesUnderAttack03,Nos troupes sont attaquées. /// Our forces are under attack.=1572
VoiceOver/DVaA/ForcesUnderAttack04,Tes guerriers ont ouvert les hostilités. /// Your warriors have engaged the enemy.=1573
VoiceOver/DVaA/GamePaused00,AFK ! /// AFK!=1574
VoiceOver/DVaA/GameResumed00,C’est bon, je suis là. Je t’ai manqué ? /// Okay, back. Did you miss me?=1575
VoiceOver/DVaA/GeyserExhausted00,Geyser de vespène à sec. /// Vepsene geyser exhausted.=1576
VoiceOver/DVaA/GeyserExhausted01,Geyser à sec ! Si seulement y avait du gaz riche dans ce jeu. /// Geyser's empty! If only this game had gold gas.=1577
VoiceOver/DVaA/LandingInterrupt00,Nettoie la zone d’atterrissage ! Et améliore ta micro. /// Clear the landing zone! And work on that micro.=1578
VoiceOver/DVaA/LandingInterrupt01,Séquence d’atterrissage interrompue. /// Landing sequence interrupted.=1579
VoiceOver/DVaA/MULEDeployed00,MULE déployé ! 저것 봐!=1580
VoiceOver/DVaA/MaxSupply00,Tes ressources sont au max. Fais A-clic, et c’est dans la poche. /// You're at max supply. Attack move to win.=1581
VoiceOver/DVaA/MaxSupply01,Y a trop de monde dans ta base. Faut faire de la place en attaquant ! /// Wow, you're capped out. Time to make some room!=1582
VoiceOver/DVaA/MetamorphosisComplete00,Transformation terminée. 완전 멋져!=1583
VoiceOver/DVaA/MetamorphosisComplete01,La transformation est finie. /// Metamorphosis is done.=1584
VoiceOver/DVaA/MetamorphosisComplete02,Transformation terminée. /// Metamorphosis complete.=1585
VoiceOver/DVaA/MineralsDepleted00,Champ de minerai épuisé. /// Mineral field depleted.=1586
VoiceOver/DVaA/MineralsDepleted01,Ce champ de minerai est de l’histoire ancienne. La partie risque de traîner en longueur. /// That mineral field's gone. Looks like we're going to the late game.=1587
VoiceOver/DVaA/MineralsDepleted02,Ce champ ne donnera plus rien. J’espère que tu as une extension ! /// That field's been mined out. Hope you have an expansion!=1588
VoiceOver/DVaA/MutationComplete00,Transformation accomplie. C’est vachement original ! /// Mutation complete. So creative!=1589
VoiceOver/DVaA/MutationComplete01,Gosu transformation ! /// Gosu mutation!=1590
VoiceOver/DVaA/MutationComplete02,Mutation terminée /// Mutation complete.=1591
VoiceOver/DVaA/NeedCreep00,Il faut du mucus pour ça. C’est la grande faiblesse des Zergs ! /// That requires creep. Zerg's one weakness!=1592
VoiceOver/DVaA/NeedCreep01,Les Zergs ne peuvent pas faire ça sans mucus. Ils ne sont pas si OP que ça. /// Zerg can't do that without creep. They're not THAT OP.=1593
VoiceOver/DVaA/NeedCreep02,Sans mucus, oublie. /// We must place that on creep.=1594
VoiceOver/DVaA/NeedGeyser00,Tu ne crois pas qu’il faudrait d’abord un geyser . /// Don't you need a geyser for that?=1595
VoiceOver/DVaA/NeedGeyser01,Ma main à couper qu’il faut un geyser pour ça. /// Pretty sure that requires a geyser.=1596
VoiceOver/DVaA/NeedMoreFood00,D’autres dépôts de ravitaillement, ça ferait pas de mal. /// Additional supply depots required.=1597
VoiceOver/DVaA/NeedMoreFood01,Il te faut plus de dépôts de ravitaillement ! /// You need more supply depots!=1598
VoiceOver/DVaA/NeedMoreFood02,Tu n’as plus de ravitaillement ! Construis d'autres dépôts !=1599
VoiceOver/DVaA/NeedMoreFoodProtoss00,Tu dois construire davantage de pylônes. /// You must construct additional pylons.=1600
VoiceOver/DVaA/NeedMoreFoodProtoss01,Tu es à court de ravitaillement ! Sondes et pylônes ! Pylônes et sondes ! /// You're out of supply! Probes and pylons!=1601
VoiceOver/DVaA/NeedMoreFoodProtoss02,Transfère plus de pylônes. Ou essaie carrément un proxy. /// Warp in more pylons. Try for a proxy, maybe.=1602
VoiceOver/DVaA/NeedMoreFoodZerg00,MDR, crée plutôt des dominants. /// OMG, spawn more overlords.=1603
VoiceOver/DVaA/NeedMoreFoodZerg01,Il va te falloir plus de dominants. /// You're gonna need more overlords.=1604
VoiceOver/DVaA/NeedMoreFoodZerg02,Tu manques de ravitaillement ! Fais plus de dominants !=1605
VoiceOver/DVaA/NeedMoreFoodZerg03,Crée plus de dominants. /// Spawn more overlords.=1606
VoiceOver/DVaA/NeedMoreGas00,Gaz vespène insuffisant. /// Insufficient vespene gas.=1607
VoiceOver/DVaA/NeedMoreGas01,Il faut plus de vespène. C’est peut-être le moment de créer une extension.=1608
VoiceOver/DVaA/NeedMoreGas02,Pas assez de vespène ! /// Not enough vespene gas!=1609
VoiceOver/DVaA/NeedMoreGas03,Tu dois produire plus de vespène. /// You require more vespene gas.=1610
VoiceOver/DVaA/NeedMoreMinerals00,Pas assez de minerai. /// Not enough minerals.=1611
VoiceOver/DVaA/NeedMoreMinerals01,Le minerai manque, mais bonne nouvelle : y a plein de ressources à dispo ! /// Need more minerals. But there are plenty of rocks!=1612
VoiceOver/DVaA/NeedMoreMinerals02,Tu manques de minerai. Déjà au max d’ouvriers ? /// You're short on minerals. Are you saturated yet?=1613
VoiceOver/DVaA/NeedMoreMinerals03,Tu n’as pas assez de minerai. /// You have not enough minerals.=1614
VoiceOver/DVaA/NeedMoreMinerals04,Il nous faut plus de minerai. /// We require more minerals.=1615
VoiceOver/DVaA/NotEnoughEnergy00,Pas assez d’énergie. /// Not enough energy.=1616
VoiceOver/DVaA/NotEnoughEnergy01,Il faut plus d’énergie ! Tu as activé le lancement automatique, au moins ? /// Need more energy! Are you auto-casting?=1617
VoiceOver/DVaA/NukeReady00,Le missile nucléaire est prêt ! On les explose ! /// Nuke's ready! Nerf this!=1618
VoiceOver/DVaA/NukeReady01,Un missile nucléaire, c'est trop OP ! /// We have a nuke! OP!=1619
VoiceOver/DVaA/NukeReady02,Missile nucléaire prêt. /// Nuclear missile ready.=1620
VoiceOver/DVaA/PlaceInPowerField00,Les Protoss ont besoin d’un champ d’énergie pour ça. C’est leur seule faiblesse ! /// Protoss need a power field for that. Their one weakness!=1621
VoiceOver/DVaA/PlaceInPowerField01,Pas possible sans champ d’énergie. 아우 귀찮아!=1622
VoiceOver/DVaA/PlaceInPowerField02,Tu dois placer ça dans un champ d’énergie. /// You must place that in a power field.=1623
VoiceOver/DVaA/PylonUnderAttack00,Ils s’en prennent à un pylône. Pas très imaginatif mais efficace. /// They're going after a pylon. A classic tactic.=1624
VoiceOver/DVaA/PylonUnderAttack01,Pylône attaqué. Tu en as transféré un de secours ? /// Pylon under attack. Did you warp in a backup?=1625
VoiceOver/DVaA/QueenDeployed00,La reine est prête ! Voilà une nouvelle concurrente ! /// Queen's ready! Here comes a new challenger!=1626
VoiceOver/DVaA/QueenDeployed01,Tu as une nouvelle reine. Je suis curieuse de voir ce que tu vas en faire ! /// You have a new queen. Show me those skills!=1627
VoiceOver/DVaA/ResearchComplete00,Recherche terminée. /// Research complete.=1628
VoiceOver/DVaA/ResearchComplete01,Ma grand-mère recherche toujours ce truc-là ! /// My dad always researches that one!=1629
VoiceOver/DVaA/ResearchComplete02,Recherche terminée ! Ça fait des années que ce truc est imba. /// Research is done! That one's been imba for years.=1630
VoiceOver/DVaA/SalvageComplete00,Recyclage terminé. Ça c’est de la gestion ! /// Salvage complete. Great economy management!=1631
VoiceOver/DVaA/ThorRepaired00,Ton Thor est réparé ! Dommage qu’il ne puisse pas s’autodétruire. /// Your thor's repaired! But I wish it could self-destruct.=1632
VoiceOver/DVaA/Transmission00,Transmission en cours. /// Incoming transmission.=1633
VoiceOver/DVaA/TumorUnderAttack00,Ta tumeur muqueuse se fait attaquer. Pas mal, comme stratégie. /// Your creep tumor's under attack. Nice strategy.=1634
VoiceOver/DVaA/TumorUnderAttack01,Ils attaquent une tumeur muqueuse. Et toi qui comptais sur ton mucus. /// They're attacking a creep tumor. So much for your creep spread.=1635
VoiceOver/DVaA/UpgradeComplete00,Amélioration terminée. /// Upgrade complete.=1636
VoiceOver/DVaA/UpgradeComplete01,Amélioration terminée ! 좋았어!=1637
VoiceOver/DVaA/UpgradeComplete02,Avec cette amélioration, tes unités seront plus fortes ! /// This upgrade makes your units stronger!=1638
VoiceOver/DVaA/WarpInComplete00,Transfert terminé. Et bim ! /// Warp in complete. Boom!=1639
VoiceOver/DVaA/WarpInComplete01,Transfert réussi. Les Protoss sont tellement OP. /// Warp in successful. Protoss are so OP.=1640
VoiceOver/DVaA/WorkersUnderAttack00,Tes VCS se font poutrer ! /// Your SCVs are getting wrecked!=1641
VoiceOver/DVaA/WorkersUnderAttack01,Ils s’en prennent à tes VCS. /// They're harassing your SCVs.=1642
VoiceOver/DVaA/WorkersUnderAttack02,Nos VCS se font attaquer. /// Our SCVs are under attack.=1643
VoiceOver/DVaA/WorkersUnderAttackProtoss00,Tes sondes se font exterminer ! /// Your probes are getting owned!=1644
VoiceOver/DVaA/WorkersUnderAttackProtoss01,Tes sondes sont en train de prendre cher ! /// Your probes are under attack!=1645
VoiceOver/DVaA/WorkersUnderAttackProtoss02,Ils attaquent tes sondes ! Surveille ton apport en minerai ! /// They're attacking your probes! Watch your mineral line!=1646
VoiceOver/DVaA/WorkersUnderAttackZerg00,Tes ouvriers se font attaquer. GG mentalité ! /// Your drones are under attack. Talk about BM!=1647
VoiceOver/DVaA/WorkersUnderAttackZerg01,Ils sont dans ta base, en train de tuer des ouvriers. /// They're in your base, killing your drones.=1648
VoiceOver/Day9Announcer/AddOnComplete00,Add-on complete.=1649
VoiceOver/Day9Announcer/AddOnComplete01,Add-on complete. You may now play musical buildings.=1650
VoiceOver/Day9Announcer/AddOnComplete02,The add-on completed at the building you're probably about to lift off.=1651
VoiceOver/Day9Announcer/AddOnComplete03,You are the proud owner of a new baby add-on.=1652
VoiceOver/Day9Announcer/AllyBaseUnderAttack00,Your ally's base is besieged.=1653
VoiceOver/Day9Announcer/AllyBaseUnderAttack01,Your ally seems to have forgotten to protect their base. Can you remember to?=1654
VoiceOver/Day9Announcer/AllyBaseUnderAttack02,Your ally's base is under attack. Ask them to lose it slowly.=1655
VoiceOver/Day9Announcer/AllyUnderAttack00,Your ally is under attack!=1656
VoiceOver/Day9Announcer/AllyUnderAttack01,Ally under attack! If they die slowly, you can keep expanding.=1657
VoiceOver/Day9Announcer/AllyUnderAttack02,Your friends under siege! Help them for god's sake!=1658
VoiceOver/Day9Announcer/AllyUnderAttack03,Welp. Looks like you need to help your allies too.=1659
VoiceOver/Day9Announcer/AllyUnderAttack04,Go keep that ally alive. They'll thank you later. Or blame you.=1660
VoiceOver/Day9Announcer/BadLZ00,Building landing blocked.=1661
VoiceOver/Day9Announcer/BadLZ01,You never could have landed there in the first place.=1662
VoiceOver/Day9Announcer/BadLZ02,You better clear the landing zone. Buildings aren't meant to fly.=1663
VoiceOver/Day9Announcer/BaseUnderAttack00,Your base is under attack!=1664
VoiceOver/Day9Announcer/BaseUnderAttack01,They're attacking your base! Start freaking out!=1665
VoiceOver/Day9Announcer/BaseUnderAttack02,Punish the enemy attacking your base!=1666
VoiceOver/Day9Announcer/BaseUnderAttack03,Oh no, our base is under attack! How'd this happen?=1667
VoiceOver/Day9Announcer/BaseUnderAttack04,You're under attack! Lift off, burrow, warp elsewhere!=1668
VoiceOver/Day9Announcer/BuildError00,You can't build there.=1669
VoiceOver/Day9Announcer/BuildError01,Construction blocked.=1670
VoiceOver/Day9Announcer/BuildError02,Find a better, more organized place for that building.=1671
VoiceOver/Day9Announcer/BuildError03,There's stuff in the way of your building.=1672
VoiceOver/Day9Announcer/BuildError04,Can't build there. We don't allow bases in bases.=1673
VoiceOver/Day9Announcer/BuildErrorProtoss00,You can't warp-in on top of stuff.=1674
VoiceOver/Day9Announcer/BuildErrorProtoss01,Your probe is so upset he can't build there.=1675
VoiceOver/Day9Announcer/BuildErrorProtoss02,Warping there is strictly prohibited.=1676
VoiceOver/Day9Announcer/BuildErrorZerg00,You can't build there.=1677
VoiceOver/Day9Announcer/BuildErrorZerg01,Your drone is blocked. He can't be everything he wants to be=1678
VoiceOver/Day9Announcer/BuildErrorZerg02,Your drone doesn't have the space to grow!=1679
VoiceOver/Day9Announcer/CalldownLaunch00,Nuclear launch detected.=1680
VoiceOver/Day9Announcer/CalldownLaunch01,Nuclear launch detected. I won't tell you were.=1681
VoiceOver/Day9Announcer/CalldownLaunch02,NUKE incoming! Check all your bases and your main army.=1682
VoiceOver/Day9Announcer/CalldownLaunch03,Nuclear launch detected. One of you is about to look real bad.=1683
VoiceOver/Day9Announcer/CommandCenterUpgraded00,Your command center's been spruced up.=1684
VoiceOver/Day9Announcer/CommandCenterUpgraded01,Your command center is better than ever. Except that it can't transport workers.=1685
VoiceOver/Day9Announcer/ConstructInterrupt00,SCV construction interrupted!=1686
VoiceOver/Day9Announcer/ConstructInterrupt01,Everyone's abandoned your poor, half-done structure.=1687
VoiceOver/Day9Announcer/Countdown00,10... 9... 8... 7... 1!=1688
VoiceOver/Day9Announcer/Countdown01,10... 9... 8... 2... 1!=1689
VoiceOver/Day9Announcer/EndGame00,GG!=1690
VoiceOver/Day9Announcer/EndGame01,Good game.=1691
VoiceOver/Day9Announcer/EndGame04,GG!=1692
VoiceOver/Day9Announcer/EndGameLost02,You lost, but trust me, you're better.=1693
VoiceOver/Day9Announcer/EndGameLost03,Un incident mineur. /// A minor setback.=1694
VoiceOver/Day9Announcer/EvolutionComplete00,Evolution complete!=1695
VoiceOver/Day9Announcer/EvolutionComplete01,Upgrade complete! Your zerg claws now have sharper veneers. =1696
VoiceOver/Day9Announcer/EvolutionComplete02,Evolution complete. Your zerg are now almost as evolved as you!=1697
VoiceOver/Day9Announcer/ForcesUnderAttack00,Your forces are under attack.=1698
VoiceOver/Day9Announcer/ForcesUnderAttack01,You're under attack. Just go kill them!=1699
VoiceOver/Day9Announcer/ForcesUnderAttack02,I don't mean to interrupt... but you're under attack.=1700
VoiceOver/Day9Announcer/ForcesUnderAttack03,You're being attacked. Don't forget to macro!=1701
VoiceOver/Day9Announcer/ForcesUnderAttackProtoss00,Your darling probes are under attack.=1702
VoiceOver/Day9Announcer/ForcesUnderAttackProtoss01,The probes are falling.=1703
VoiceOver/Day9Announcer/ForcesUnderAttackProtoss02,Agh, the probes!=1704
VoiceOver/Day9Announcer/GamePaused00,Game paused.=1705
VoiceOver/Day9Announcer/GamePaused01,Game paused. Think about what you've become.=1706
VoiceOver/Day9Announcer/GamePaused02,Tactical pause.=1707
VoiceOver/Day9Announcer/GamePaused03,Gameplay intermission.=1708
VoiceOver/Day9Announcer/GameResumed00,321 GO!=1709
VoiceOver/Day9Announcer/GameResumed01,Aaaaand we're back.=1710
VoiceOver/Day9Announcer/GameResumed02,Game resumed.=1711
VoiceOver/Day9Announcer/GeyserExhausted00,Vespene geyser exhausted.=1712
VoiceOver/Day9Announcer/GeyserExhausted01,Geyser exhausted. I remember the days when they just depleted.=1713
VoiceOver/Day9Announcer/LandingInterrupt00,Landing sequence interrupted.=1714
VoiceOver/Day9Announcer/LandingInterrupt01,You appear to have blocked your own landing...=1715
VoiceOver/Day9Announcer/LandingInterrupt02,Your floating building hasn't landed yet!=1716
VoiceOver/Day9Announcer/LandingInterrupt03,Your flying tactical scout building can't land.=1717
VoiceOver/Day9Announcer/MULEDeployed00,MULE deployed.=1718
VoiceOver/Day9Announcer/MULEDeployed01,The MULE is here!=1719
VoiceOver/Day9Announcer/MULEDeployed02,Is it a bird? Is it a plane? No, it's a MULE!=1720
VoiceOver/Day9Announcer/MaxSupply00,You've reached maximum supply, and maximum 1a potential.=1721
VoiceOver/Day9Announcer/MaxSupply01,You're maxed. What a macro legend.=1722
VoiceOver/Day9Announcer/MaxSupply02,You're maxed. Spend money on frivolous production structures.=1723
VoiceOver/Day9Announcer/MetamorphosisComplete00,Metamorphosis complete!=1724
VoiceOver/Day9Announcer/MetamorphosisComplete01,Metamorphosis complete. Your unit now feels like a beautiful butterfly.=1725
VoiceOver/Day9Announcer/MineralsDepleted00,Mineral field depleted.=1726
VoiceOver/Day9Announcer/MineralsDepleted01,A mineral patch just went kaput.=1727
VoiceOver/Day9Announcer/MineralsDepleted02,Mineral field empty. Sacrifice those workers to free up supply!=1728
VoiceOver/Day9Announcer/MineralsDepleted03,Mineral field empty. Send workers to a new base.=1729
VoiceOver/Day9Announcer/MutationComplete00,Mutation complete!=1730
VoiceOver/Day9Announcer/MutationComplete01,Your mutation is finished. I mean that in a good way.=1731
VoiceOver/Day9Announcer/NeedCreep00,We require more gooey purple creep for that.=1732
VoiceOver/Day9Announcer/NeedCreep01,We need more creep.=1733
VoiceOver/Day9Announcer/NeedGeyser00,You need to build a geyser first.=1734
VoiceOver/Day9Announcer/NeedGeyser01,Collecting gas without a geyser? How ambitious!=1735
VoiceOver/Day9Announcer/NeedMoreFood00,Additional supply depots required.=1736
VoiceOver/Day9Announcer/NeedMoreFood01,You're supply blocked. We've all been there.=1737
VoiceOver/Day9Announcer/NeedMoreFood02,Whoops! You forgot to build more depots.=1738
VoiceOver/Day9Announcer/NeedMoreFood03,Build a depot. Probably two since you're supply blocked.=1739
VoiceOver/Day9Announcer/NeedMoreFoodProtoss00,You must construct additional pylons.=1740
VoiceOver/Day9Announcer/NeedMoreFoodProtoss01,Probes and pylons. And you've forgotten pylons.=1741
VoiceOver/Day9Announcer/NeedMoreFoodProtoss02,Do what I do, build 4 pylons right now and forget about supply again.=1742
VoiceOver/Day9Announcer/NeedMoreFoodZerg00,Spawn more overlords!=1743
VoiceOver/Day9Announcer/NeedMoreFoodZerg01,Not enough supply. Hold V until you are out of minerals.=1744
