Character/Description/Hill,This is the same character that appears in the Wings of Liberty campaign. (Already cast). A gruff mercenary captain who has had a hard life on the battlefield, he fights for profit and not for a cause.=0
Character/Name/ArtanisUI,Artanis=1
Conversation/ModUtilityVoice/Line00147,Instantkill=984
Conversation/ModUtilityVoice/Line00148,Kopfschuss!=985
Conversation/ModUtilityVoice/Line00149,Ownage!=986
Conversation/ModUtilityVoice/Line00150,Killer!=987
Conversation/ModUtilityVoice/Line00151,Meisterlich!=988
Conversation/ModUtilityVoice/Line00152,Ganked!=989
Conversation/ModUtilityVoice/Line00153,Demütigung!=990
Conversation/ModUtilityVoice/Line00154,Vernichtung!=991
Conversation/ModUtilityVoice/Line00155,Fatality!=992
Conversation/ModUtilityVoice/Line00156,Mach ihn fertig=993
Conversation/ModUtilityVoice/Line00157,Pfeil-nach-links-Taste=994
Conversation/ModUtilityVoice/Line00158,Pfeil-nach-rechts-Taste=995
Conversation/ModUtilityVoice/Line00159,Pfeil-nach-oben-Taste=996
Conversation/ModUtilityVoice/Line00160,Pfeil-nach-unten-Taste=997
Conversation/ModUtilityVoice/Line00161,Vernichtet=998
Conversation/ModUtilityVoice/Line00162,Verlassen=999
Conversation/Name/Cutscene_SSF,Cutscene_SSF=1000
Conversation/Name/GhostFemale,Ghost=1001
Conversation/Name/UI_VO,UI_VO=1002
Conversation/Name/pCinematic_Protoss00,Cinematic_Protoss00=1003
Conversation/Tutorial/Line00001,In StarCraft II verfolgen Sie die Schlachten von oben als Kommandant einer Armee. Mit der Maus kontrollieren Sie die Ansicht des Schlachtfeldes und erteilen Befehle an Einheiten, die unter Ihrem Kommando stehen. /// In StarCraft II you view the battle from above as the commander of an army. You use your mouse to control your view of the battlefield and give instructions to the units under your command.=1004
Conversation/Tutorial/Line00002,In der unteren linken Ecke des Bildschirms befindet sich eine Minikarte, auf der Sie sehen können, was sich auf dem gesamten Schlachtfeld abspielt. /// In the lower left of your screen is a minimap that allows you to see what is happening all over the battlefield.=1005
Conversation/Tutorial/Line00003,Das Befehlsfeld befindet sich in der unteren rechten Ecke. Darüber erteilen Sie ausgewählten Einheiten Befehle. /// In the lower right of your screen you can find the command card. The command card is used to issue orders to selected units.=1006
Conversation/Tutorial/Line00004,Unten in der Mitte des Bildschirms befindet sich das Infofenster für Einheiten. Es zeigt Informationen zu den ausgewählten Einheiten oder Gebäuden an. /// The lower middle of your screen is the unit information panel. This shows information about the units or structures you have selected.=1007
Conversation/Tutorial/Line00005,Above the command card is the "Tip" button. The "Tip" button appears when there is new information for your perusal. Simply click the "Tip" button to read the tip.=1008
Conversation/Tutorial/Line00006,Um Ihre Ansicht zu ändern, führen Sie den Mauszeiger an den Bildschirmrand. Wenn die Maus den Bildschirmrand berührt, bewegt sich Ihre Ansicht in diese Richtung. /// To change your view, move the mouse cursor to the edge of the screen. When your mouse touches the edge of the screen, your view will slide in that direction.=1009
Conversation/Tutorial/Line00007,Sie können auch über die Minikarte die Ansicht zu jedem Punkt des Schlachtfeldes wechseln. Mit einem Linksklick auf die Minikarte springen Sie zu dieser neuen Position. /// You can also use the minimap to shift your view to any part of the battlefield. Simply left-click on the minimap to jump to a new location.=1010
Conversation/Tutorial/Line00008,Eine Einheit ist ausgewählt. Rechtsklicken Sie irgendwo auf den Boden, um diese dorthin zu bewegen. /// Now that you have a unit selected, right-click on the ground to order the unit to move somewhere.=1011
Conversation/Tutorial/Line00009,Um eine Einheit zu bewegen, müssen Sie sie erst auswählen, indem Sie mit der linken Maustaste auf die Einheit klicken. /// To move a unit you must first select it. Use your mouse and left-click on the unit to select it.=1012
Conversation/Tutorial/Line00010,Gut gemacht, Commander. /// Well done commander.=1013
Conversation/Tutorial/Line00011,Um anzugreifen, wählen Sie Ihre Einheiten aus und rechtsklicken Sie auf den Feind. /// To attack an enemy, select your units and right-click on the enemy.=1014
Conversation/Tutorial/Line00012,Wenn Sie während des Angriffs den Mauszeiger über den Gegner bewegen, sehen Sie eine Leiste, die seine Trefferpunkte anzeigt. Sinken die Trefferpunkte auf Null, ist die Einheit zerstört. Mit dem Mauszeiger können Sie auch die Trefferpunkte Ihrer Einheiten im Blick behalten. /// During the attack, you can mouse over the enemy to see a bar representing their life. A unit is destroyed when its hit-points reach zero. You can also mouse over your own units to keep an eye on their life bars.=1015
Conversation/Tutorial/Line00013,You can also use the attack move command to tell your units to move to a location and attack any enemy forces they encounter along the way.=1016
Conversation/Tutorial/Line00014,Um sich mit einem Angriff zu bewegen, linksklicken Sie auf die Schaltfläche "Angreifen" im Befehlsfeld der Einheiten und dann im gewünschten Zielbereich auf den Boden. /// To make an attack-move command, left-click on the attack button from the command card while your units are selected, and then left-click on the ground where you want your units to go.=1017
Conversation/Tutorial/Line00015,Um neue terranische Gebäude zu bauen, wählen Sie zuerst mittels Linksklick ein WBF aus. /// To create a new terran structure, first select an SCV by left-clicking.=1018
Conversation/Tutorial/Line00016,Linksklicken Sie jetzt auf die Schaltfläche "Gebäude bauen" in der unteren rechten Ecke. /// Now left-click the "Build Structure" button in the lower right of your screen.=1019
Conversation/Tutorial/Line00017,Klicken Sie mit der linken Maustaste auf das Gebäude, das Sie bauen möchten. Ein weiterer Linksklick auf den Boden befiehlt dann dem WBF, das neue Gebäude dort zu platzieren. /// Left-click on the structure you want to build and then left-click anywhere on the ground to order the SCV to place the new structure. The SCV will move to your chosen location, and build the structure there.=1020
Conversation/Tutorial/Line00018,Die Kommandozentrale kann nicht dicht an Mineralien gebaut werden. Einige Untergründe sind ebenfalls ungeeignet. Wenn Sie die Kommandozentrale platzieren, achten Sie darauf, dass die Platzierungsvorschau gänzlich grün ist, bevor Sie klicken. /// The Command Center cannot be constructed too close to minerals. When placing the Command Center look for the overlay to be completely green before left-clicking.=1021
Conversation/Tutorial/Line00019,WBFs sind beim Ressourcenabbau unentbehrlich. Nachdem Sie ein WBF ausgewählt haben, klicken Sie mit der rechten Maustaste auf ein Mineralienfeld, um mit dem Abbau zu beginnen. /// SCVs are your primary means of collecting resources. While your SCV is selected, right-click a mineral field to begin collecting resources.=1022
Conversation/Tutorial/Line00020,Ihr WBF wird damit beginnen, Mineralien abzubauen, und diese dann an der nächsten Kommandozentrale abzuliefern. /// Your SCV will start harvesting minerals and dropping them off at the closest Command Center.=1023
Conversation/Tutorial/Line00021,In der Kommandozentrale können Sie mehr WBFs ausbilden, um Mineralien schneller abzubauen. /// You can train more SCVs from the Command Center to gather minerals faster.=1024
Conversation/Tutorial/Line00022,Ihr WBF wird mit dem Abbau fortfahren, bis Sie ihm einen anderen Befehl erteilen. /// Your SCV will continue harvesting until you order it to do something else.=1025
Conversation/Tutorial/Line00023,Gut gemacht, Commander. Der Mineralienabbau ist Kernstück jeder terranischen Strategie. /// Well done commander. Harvesting minerals is central to any terran strategy.=1026
Conversation/Tutorial/Line00024,Um neue Einheiten zu erstellen, wählen Sie die Kaserne aus. So erkennen Sie auch gleich, welche Einheiten Sie dort ausbilden können. Diese Einheiten werden im Befehlsfeld in der rechten unteren Ecke angezeigt. /// To create new units, you must first select a structure that trains units. Select a Barracks to see what units you can train from it. Those units will appear in the command card in the lower right of your screen.=1027
Conversation/Tutorial/Line00025,Linksklicken Sie auf die Schaltfläche des Space-Marines, um die Kaserne anzuweisen, diese Einheit auszubilden. Wenn die Einheit fertig ist, wird sie neben der Kaserne erscheinen. /// Left-click on the "Marine" button in the command card to order the Barracks to begin training that unit. Once the unit is complete, it will appear next to the Barracks.=1028
Conversation/Tutorial/Line00026,Sie können mehrere Einheiten in die Warteschlangen einreihen. Klicken Sie dazu ein weiteres Mal auf die Schaltfläche. /// You can queue multiple units at the same time. Simply click on the button again to add another Marine to the queue.=1029
Conversation/Tutorial/Line00027,Bevor Sie eine Einheit ausbilden können, müssen Sie erst über die für diese Einheit benötigte Versorgung verfügen. Falls Sie nicht über genügend Versorgung verfügen, können Sie die Einheit nicht ausbilden. /// Before you can train a unit, you must have the supplies to support that unit. If you do not have enough available supply, you will not be able to train that unit.=1030
Conversation/Tutorial/Line00028,Um die maximale Anzahl verfügbarer Einheiten zu erhöhen, müssen Sie Versorgungsdepots bauen. Um dies zu tun, wählen Sie ein WBF aus und linksklicken Sie auf die Schaltfläche "Gebäude bauen". Linksklicken Sie dann auf "Versorgungsdepot bauen" und erneut auf einen beliebigen Bauplatz, um es zu platzieren. /// To increase the maximum number of units available, you must build supply depots. To do this, select an SCV and left-click the Build Structures button. Left-click on Build Supply Depot and left-click anywhere to place the Supply Depot.=1031
Conversation/Tutorial/Line00029,Ihr derzeitiges Versorgungsmaximum wird in der oberen rechten Ecke des Bildschirms zusammen mit dem aktuellen Verbrauch angezeigt. /// Your current supply maximum is displayed in the upper right corner of the screen along with how much supply you are currently using.=1032
Conversation/Tutorial/Line00030,Die Zerg sind eine wilde, außerirdische Spezies, die sich aus verschiedenen Gattungen zusammensetzt, die alle aus einem einzigen Kreaturentyp mutieren, der Larve. /// The Zerg are a savage alien race made up of a host of different species that all mutate from a single creature type called a Larva.=1033
Conversation/Tutorial/Line00031,Die Zerg erzeugen unter all ihren Gebäuden eine Biomasse, die Kriecher genannt wird, und setzen sogenannte Overlords ein, um die Versorgung ihrer Armeen zu gewährleisten. /// The Zerg create a thick layer of bio-matter called creep under all of their bases and use creatures called Overlords to provide supply for their armies.=1034
Conversation/Tutorial/Line00032,Viele Zerg können sich auf dem Schlachtfeld von einer Form in eine andere morphen. Auch Zerg-Strukturen können von einer Form zu einer anderen mutieren. Dabei werden sie mächtiger und ermöglichen den Bau neuer Einheiten. /// Many Zerg creatures can morph from one form to another on the battlefield. Zerg structures can also mutate from one form to another, growing more powerful and unlocking new unit types as they do.=1035
Conversation/Tutorial/Line00033,Die Drohne wird beim Erstellen der Struktur verbraucht, deshalb brauchen Sie zum Bau einer weiteren Struktur eine weitere Drohne. /// The Drone is consumed when the structure is created, so you will need another Drone to build another structure.=1036
Conversation/Tutorial/Line00034,Kriecher ist eine Biomasse, die sich um alle Zerg-Basen ausbreitet. Die meisten Zerg-Einheiten bewegen sich auf Kriecher schneller, und alle Zerg-Gebäude bis auf die Brutstätte müssen darauf gebaut werden. Gebäude, die sich nicht auf Kriecher befinden, werden langsam verenden. /// Creep is an organic growth that spreads around any Zerg base. Most Zerg units will move more quickly when they're on creep, and all Zerg structures except Hatcheries must be built on it. Structures that are no longer on creep will slowly die.=1037
Conversation/Tutorial/Line00035,Kriecher wird von Brutstätten, Königinnen und Overlords erzeugt. Benutzen Sie diese Einheiten und Gebäude, um Ihren Kriecher auszudehnen. /// Creep is generated by Hatcheries, Queens, and Overlords, so you can use these units and structures to expand your creep.   =1038
Conversation/Tutorial/Line00036,Für die Mutation zu einer Zerg-Struktur muss erst eine Drohne ausgewählt werden. Linksklicken Sie im Befehlsfeld auf "Basismutation" und wählen und platzieren Sie dann erneut mit der linken Maustaste die Brutstätte. /// To mutate a Zerg structure, first select a Drone. On the command card left-click the Basic Mutation button and left-click again to choose a Hatchery. Then left-click to place the Hatchery.=1039
Conversation/Tutorial/Line00037,Die Brutstätte kann nicht dicht an Mineralien gebaut werden. Wenn Sie die Brutstätte platzieren, achten Sie darauf, dass die Platzierungsvorschau gänzlich grün ist. /// The Hatchery cannot be placed too close to minerals. When trying to place the Hatchery look for the structure overlay to be completely green before placing.=1040
Conversation/Tutorial/Line00038,Zerg-Einheiten werden aus Larven erzeugt. Um eine Zerg-Drohne zu bauen, klicke mit der linken Maustaste auf die Brutstätte und dann auf die Schaltfläche "Larve wählen". /// Zerg units are created from Larva. To create a Zerg Drone, left-click on a Hatchery and then left-click on the select larva button on the command card.=1041
Conversation/Tutorial/Line00039,Bei der ausgewählten Larve können Sie mit der linken Maustaste auf "Zu Drohne morphen" klicken, um ihr zu befehlen, zu einer Drohne zu morphen. /// With a larva selected you can left-click on the Morph to Drone button in the command card to order the larva to morph into a Drone.=1042
Conversation/Tutorial/Line00040,Jede Brutstätte erschafft mit der Zeit weitere Larven. /// Each Hatchery generates additional larva over time.=1043
Conversation/Tutorial/Line00041,Um Protoss-Gebäude zu erstellen, wählen Sie eine Sonde aus und linksklicken Sie auf die Schaltfläche "Gebäude heranwarpen" im Befehlsfeld. Linksklicken Sie danach auf "Nexus heranwarpen" und anschließend auf den Boden, um das Gebäude zu erstellen. /// To create a Protoss structure, select a probe and left-click on the Build Structures button on the command card. Then left-click Warp in Nexus and left-click the ground to create that structure.=1044
Conversation/Tutorial/Line00042,Der Nexus kann nicht dicht an Mineralien erstellt werden. Wenn Sie den Nexus platzieren, achten Sie darauf, dass die Platzierungsvorschau gänzlich grün ist. /// The Nexus cannot be placed too close to minerals. When trying to place the Nexus look for the structure overlay to be completely green before placing.=1045
Conversation/Tutorial/Line00043,Bevor Sie eine Einheit heranwarpen können, müssen Sie über die für diese Einheit benötigte Versorgung verfügen. Falls Sie nicht über genügend Versorgung verfügen, können Sie die Einheit nicht heranwarpen. /// Before you can warp in a unit, you must have the supplies to support that unit. If you do not have enough available supply, you will not be able to warp in that unit.=1046
Conversation/Tutorial/Line00044,Die Protoss sind eine uralte, außerirdische Spezies, die fortschrittliche Technologien und mächtige Psi-Kräfte einsetzt, um ihre Gegner zu besiegen. /// The Protoss are an ancient alien race that employ advanced technologies and powerful psionics to defeat their enemies.=1047
Conversation/Tutorial/Line00045,Die Einheiten und Gebäude der Protoss werden durch Schilde vor Angriffen geschützt. Schilde werden in der Trefferpunktanzeige blau dargestellt. /// Protoss have shields on their units and structures to protect them from enemy attacks. Shield strength is represented by a blue bar above the hit-point bar.=1048
Conversation/Tutorial/Line00046,Schilde werden bei feindlichen Angriffen genauso wie Trefferpunkte reduziert, jedoch regenerieren sich Schilde schnell nach Ende des Kampfes. /// Shields are reduced by enemy attacks in the same manner as hit-points, however shields regenerate quickly after combat has finished. =1049
Conversation/Tutorial/Line00047,Xel'Naga-Wachtürme können von jedem Spieler kontrolliert werden. Platzieren Sie eine Einheit in der Nähe eines Turmes, um ihn zu aktivieren und so einen großen Bereich freizulegen. /// Xel'Naga Watch Towers can be controlled by any player. Place a unit near the Watch Tower to activate it and reveal a large area of the battlefield.=1050
Conversation/Tutorial/Line00048,Wenn sich Einheiten mehrerer Spieler in der Nähe eines Turmes befinden, wird dieser nicht kontrolliert und kein Spieler kann ihn aktivieren. /// If several players have units near a Watch Tower then the tower is not controlled and no player can activate it.=1051
Conversation/Tutorial/Line00049,Einige Hindernisse können durch Waffeneinsatz zerstört werden. Sie können sie angreifen, um den Pfad für Ihre Truppen zu räumen. /// Some obstacles can be destroyed by weapons fire, and you can attack obstacles to clear a path for your troops.  =1052
Conversation/Tutorial/Line00050,Einige Elemente wie Gebüsch oder Rauch blockieren die Sicht. Ihre Einheiten können sich frei hindurch bewegen, jedoch können nur fliegende Einheiten dahinter liegende Bereiche einsehen. /// Some features like shrubs and smoke will block your vision. Your units can move through these features freely but only flying units can see past them.=1053
Conversation/Tutorial/Line00051,Sie können Ihre Einheiten in Steuerungsgruppen einteilen. Das erleichtert es, schnell auf eine Gruppe Einheiten zuzugreifen. /// You can put your units into control groups. This makes it easy to quickly select a group of units.=1054
Conversation/Tutorial/Line00052,Um eine Steuerungsgruppe zu erstellen, wählen Sie Ihre Einheiten aus und linksklicken Sie auf die Schaltfläche der Steuerungsgruppe. Sie finden sie über dem Informationsfenster unten in der Mitte Ihres Bildschirms. /// To create a control group, select your units and left-click the Control Group button. You can find the Control Group button above the information panel in the lower middle of your screen.=1055
Conversation/Tutorial/Line00053,Sie können die Umschalt-Taste gedrückt halten, um einer Einheit eine große Anzahl an Befehlen zu erteilen. Diese Einheit befolgt dann diese Befehle einen nach dem anderen. /// You can hold down the Shift key on your keyboard to give a unit a large number of orders. The unit will then carry out those orders one after another.=1056
Conversation/Tutorial/Line00054,Dadurch können Sie einer Einheit eine Reihe von Befehlen erteilen und sich dann anderen Einheiten an einer anderen Position des Schlachtfelds zuwenden. /// This allows you to give a series of commands to one unit and then move on to command other units in another part of the battlefield.=1057
Conversation/Tutorial/Line00055,Um mit Spielern im aktuellen Spiel zu chatten, drücken Sie die Eingabe-Taste und schreiben eine Nachricht. Ist diese fertig, drücken Sie die Eingabe-Taste erneut, um sie zu senden. /// To chat with people in your game, hit the Enter key and then type a message.  When your message is finished hit Enter again to send it.=1058
Conversation/Tutorial/Line00056,Durch Linksklicken auf "Kontakte" im Battle.net können Sie sich auch mit Freunden unterhalten. Dies öffnet eine Liste und ermöglicht es, Nachrichten an Spieler zu senden, die sich nicht im aktuellen Spiel befinden.=1059
Conversation/Tutorial/Line00057,Viele Einheiten haben Spezialfähigkeiten, die über das Befehlsfeld nutzbar sind. /// Many units have special abilities you can access through the command card.=1060
Conversation/Tutorial/Line00058,Um eine Spezialfähigkeit einzusetzen, wählen Sie eine Einheit aus und linksklicken Sie dann auf eine der Spezialfähigkeiten im Befehlsfeld. In vielen Fällen müssen Sie danach noch ein Ziel für die Spezialfähigkeit auswählen. /// To use a special ability, select a unit and then left-click one of the special abilities on the command card. In many cases you will then have to select a target for the special ability.=1061
Conversation/Tutorial/Line00059,Einige Fähigkeiten kosten Energie. Verfügt eine Einheit nicht über genügend Energie zur Aktivierung, wird diese im Befehlsfeld grau dargestellt. /// Some abilities require energy; if a unit lacks the energy to activate that ability, it will be grayed out on the command card.=1062
Conversation/Tutorial/Line00060,Willkommen beim StarCraft-II-Tutorial. Hier werden Sie die grundlegenden Steuerelemente für StarCraft II erlernen. /// Welcome to the StarCraft II tutorial. From here you will learn the basic controls needed to play StarCraft II.=1063
Conversation/Tutorial/Line00061,Sie können Ihre Produktionsgebäude anweisen, neu erstellte Einheiten an einen bestimmten Ort zu schicken. /// You can order your production buildings to send newly created units to a specific location.=1064
Conversation/Tutorial/Line00062,Wählen Sie ein Produktionsgebäude aus und rechtsklicken Sie dann auf einen von Ihnen gewählten Ort, um dem Gebäude zu befehlen, Einheiten dorthin zu schicken. /// Select a production facility, then right-click the ground at your chosen location to order the facility to send units there.=1065
Conversation/Tutorial/Line00063,Viele Befehle im Befehlsfeld haben einen "Hotkey". Anstatt die Schaltfläche mit der Maus auszuwählen, können Sie der Einheit Befehle erteilen, indem Sie die entsprechende Taste Ihrer Tastatur drücken. /// Many commands on the command card have a "hotkey". Rather than select the button using your mouse, you can order the unit to perform the command by hitting the appropriate key on your keyboard.=1066
Conversation/Tutorial/Line00064,Der Einsatz von Hotkeys kann Ihre Effizienz steigern. Bewegen Sie den Mauszeiger über eine Fähigkeit im Befehlsfeld, um den Hotkey zu erfahren. /// Using hotkeys is a good way to improve your efficiency. Mouse over each command card ability to learn the hotkey for that ability.  =1067
Conversation/Tutorial/Line00065,Es ist wichtig, dass Sie wissen, worauf Ihr Gegner aus ist. Benutzen Sie Ihre Einheiten, um die Karte nach dem Feind abzusuchen. Wenn Sie wissen, was der Gegner baut, können Sie effektivere Kontereinheiten erstellen. /// It's vital to know what your enemy is up to. Use your units to search the map for the enemy. If you learn what the enemy is building you can train units that are more effective against the enemy force.=1068
Conversation/Tutorial/Line00066,Durch Aufklärung können Sie auch Orte entdecken, an denen der Feind eine neue Basis errichtet hat. Regelmäßige Aufklärung ist das A und O. Setzen Sie schnelle und kostengünstige Einheiten wie WBFs, Sonden oder Drohnen ein, damit sich Ihre Verluste in Grenzen halten. /// Scouting can also reveal areas where the enemy has set up new bases. Scout frequently so your information is up to date, and use fast and inexpensive units like SCVs, Probes or Drones so you lose little if your scout is destroyed.=1069
Conversation/Tutorial/Line00067,Ihnen stehen einige Hilfsmittel zur Verfügung, die Ihnen bei der Kontrolle Ihrer Streitkräfte helfen. /// You have a number of tools at your disposal to help control your forces.=1070
Conversation/Tutorial/Line00068,Sie können jederzeit beginnen, indem Sie auf ein Thema klicken, über das Sie mehr erfahren möchten. /// You can start at any time by clicking on the topic you wish to learn more about.=1071
Conversation/Tutorial/Line00069,Oben rechts können Sie die gesamte Menge an Mineralien und Vespingas sehen, die Ihnen zur Verfügung steht. /// In the upper right of the screen you can see the total amount of minerals, and vespene gas you have stockpiled.=1072
Conversation/Tutorial/Line00070,Sie verwenden Ressourcen, um Einheiten und Gebäude zu bauen. Hier wird auch Ihre Versorgungskapazität angezeigt: die Gesamtzahl der Einheiten, die Sie derzeit unterstützen können. /// You spend resources to train additional units and structures. Your supply capacity is also shown here. This is the total number of units you can currently support. =1073
Conversation/Tutorial/Line00071,Im oberen Teil des Bildschirms befindet sich die Menü-Schaltfläche. Sie können sie jederzeit anklicken, um Zugriff auf nützliche Optionen wie Speichern oder das Verlassen des Spiels zu haben. /// At the top of the screen is the "Menu" button. You can left-click on the "Menu" button at any time to access useful features like saving your progress or quitting the game.=1074
Conversation/Tutorial/Line00072,Auf der linken Seite des Bildschirms finden Sie die Missionsziele. Diese Ziele müssen Sie erreichen, um siegreich zu sein. /// On the left side of the screen you will find the mission objectives. These are the goals you need to accomplish in order to achieve victory.=1075
Conversation/Tutorial/Line00073,Gut gemacht, Commander. /// Well done commander.=1076
Conversation/Tutorial/Line00074,Glückwunsch, Commander. Damit ist das Kameraprotokoll dieses Tutorials abgeschlossen. /// Congratulations commander, this concludes the Camera Control portion of the tutorial.=1077
Conversation/Tutorial/Line00075,Glückwunsch, Sie haben die Einheit bewegt. /// Congratulations, you've moved your unit.=1078
Conversation/Tutorial/Line00076,Zunächst liegt der Großteil des Schlachtfelds unter einer schwarzen Maske. Diese Bereiche sind noch nicht erkundet. Bewegen Sie Einheiten in die verdunkelten Regionen, um neue Gebiete aufzudecken. /// Initially, most of the battlefield is covered by a black mask. This shows you what areas you have not yet explored. Move units into the darkened region to reveal new areas.=1079
Conversation/Tutorial/Line00077,Die schwarze Maske wird sich bewegen, wenn sich Ihre Einheit in die verdunkelten Gebiete bewegt. /// The black mask will move as your unit moves further into the darkened areas of the map.=1080
Conversation/Tutorial/Line00078,Gut gemacht, Commander. /// Well done commander.=1081
Conversation/Tutorial/Line00079,Um eine Gruppe Einheiten zu bewegen, drücken und halten Sie die linke Maustaste und ziehen Sie dann einen Auswahlrahmen um Ihre Einheiten. Lassen Sie dann die linke Maustaste los. /// To move several units at once, first select the units by holding down the left mouse button, dragging a selection box around your units, and then releasing the left mouse button.=1082
Conversation/Tutorial/Line00080,Mehrere Space-Marines sind ausgewählt. Rechtsklicken Sie irgendwo auf den Boden, um diese dorthin zu bewegen. /// Now that you have multiple marines selected, right-click on the ground to order your selected units to move somewhere.=1083
Conversation/Tutorial/Line00081,Glückwunsch, Commander. Damit ist das Bewegungsprotokoll dieses Tutorials abgeschlossen. /// Congratulations commander, this completes the Movement Tutorial.=1084
Conversation/Tutorial/Line00082,Glückwunsch, Commander. Sie haben soeben den grundlegenden Angriffsbefehl erlernt. /// Congratulations commander, you have now learned the basic attack command.=1085
Conversation/Tutorial/Line00083,Ihre Einheiten greifen auf dem Weg zur ausgewählten Position automatisch alle Feinde an. Sobald der Kampf beendet ist, setzen sie ihren Weg fort. /// Your units will automatically attack any enemy units along the way to their destination. Once the combat is over your units will continue toward their destination.=1086
Conversation/Tutorial/Line00084,Remember to use the attack move command. It's the safest way to move your units across the battlefield.=1087
Conversation/Tutorial/Line00085,Glückwunsch, Commander. Damit ist das Kampfprotokoll dieses Tutorials abgeschlossen. /// Congratulations commander, this concludes the Combat Tutorial.=1088
Conversation/Tutorial/Line00086,Gut gemacht, Commander. /// Well done commander.=1089
Conversation/Tutorial/Line00087,Die Kommandozentrale ist das Hauptgebäude jeder terranischen Armee. Hier bilden Sie weitere WBFs aus und lagern abgebaute Ressourcen ein. /// The Command Center is the main building for any terran army. This is where you train more SCVs and return gathered minerals.=1090
Conversation/Tutorial/Line00088,Glückwunsch, Commander. Damit ist das Basiserrichtungsprotokoll dieses Tutorials abgeschlossen. /// Congratulations commander, this concludes the Base Construction Tutorial.=1091
Conversation/Tutorial/Line00089,Um Gas abzubauen, müssen Sie zuerst eine Raffinerie über einem Vespingeysir errichten. Wählen Sie Ihr WBF aus und klicken Sie mit der linken Maustaste auf die Schaltfläche "Gebäude bauen" und dann erneut auf die Raffinerie. /// Gas is collected by first constructing a Refinery on a Vespene Geyser. Select your SCV and left-click on the Build Structure button, and then left-click on the Refinery structure.=1092
Conversation/Tutorial/Line00090,Gut gemacht, Commander. /// Well done commander.=1093
Conversation/Tutorial/Line00091,Platzieren Sie die Raffinerie jetzt über einem Vespingeysir. Beachten Sie, dass die Vorschau nur grün wird, wenn sich die Raffinerie genau über dem Vespingeysir befindet. /// Now place the Refinery over a Vespene Geyser. Note how the overlay only turns green when the Refinery is completely over the Vespene Geyser.=1094
Conversation/Tutorial/Line00092,Gute Arbeit, Commander. /// Nicely done commander.=1095
Conversation/Tutorial/Line00093,Nun, da Sie eine Raffinerie gebaut haben, weisen Sie ein WBF an, dort Gas abzubauen, indem Sie es auswählen und dann mit der rechten Maustaste auf die Raffinerie klicken. /// Now that you have constructed a Refinery, assign an SCV to gather vespene gas by selecting an SCV, then right-clicking on the Refinery.=1096
Conversation/Tutorial/Line00094,Wenn ein WBF eine Raffinerie baut, wird es nach der Fertigstellung automatisch mit dem Abbau von Vespingas beginnen. /// When an SCV builds a Refinery, it will automatically begin gathering vespene gas once construction is complete.=1097
Conversation/Tutorial/Line00095,Weisen Sie 3 WBFs pro Raffinerie an, dort Gas abzubauen, um den Prozess zu optimieren. /// Assign 3 SCVs to gather gas from each Refinery constructed to optimize your harvesting.=1098
Conversation/Tutorial/Line00096,Vespingas ist äußerst wichtig. Mit seiner Hilfe können sie fortgeschrittenere Einheiten bauen und Spezialgebäude errichten. /// Vespene gas is important for every field commander. It allows you to train advanced units and construct special buildings.=1099
Conversation/Tutorial/Line00097,Glückwunsch, Commander. Damit ist das Ressourcenabbauprotokoll dieses Tutorials abgeschlossen. /// Congratulations commander, this concludes the Resource Collection Tutorial.=1100
Conversation/Tutorial/Line00098,Viele der Produktionsgebäude für Einheiten können Erweiterungen bauen - wie zum Beispiel das Tech-Labor für die Kaserne. /// Many of the unit-producing structures such as a Barracks can construct an add-on such as a Tech Lab.=1101
Conversation/Tutorial/Line00099,Um ein Tech-Labor zu bauen, wählen Sie die Kaserne aus und linksklicken Sie die Schaltfläche "Tech-Labor bauen". /// To construct a Tech Lab select the barracks and left-click on the "Build Tech Lab" button.=1102
Conversation/Tutorial/Line00100,Ein angeschlossenes Tech-Labor ermöglicht den Bau fortgeschrittener Einheiten. Bewegen Sie die Maus über eine grau markierte Schaltfläche, um die Bauvoraussetzungen einzusehen. /// An attached Tech Lab allows you to train the more advanced units. Mouse over any grayed out buttons to see what is required to train that unit.=1103
Conversation/Tutorial/Line00101,Gut gemacht, Commander. /// Well done commander.=1104
Conversation/Tutorial/Line00102,Nun, da Sie über ein Tech-Labor verfügen, wählen Sie die Kaserne und bilden Sie einen Marodeur aus. /// Now that you have a Tech Lab, select the Barracks and train a Marauder.=1105
Conversation/Tutorial/Line00103,Einige Einheiten benötigen mehr als ein Tech-Labor. Bewegen Sie die Maus über eine grau markierte Schaltfläche, um zu erfahren, welche Gebäude benötigt werden. /// Some units require more than an attached Tech-lab. Mouse over any grayed out unit to learn what buildings are required to train that unit.=1106
Conversation/Tutorial/Line00104,Glückwunsch, Commander. Damit ist das Einheitenproduktionsprotokoll dieses Tutorials abgeschlossen. /// Congratulations commander, that concludes our Unit Production Tutorial.=1107
Conversation/Tutorial/Line00105,Gut gemacht, Commander. Damit ist das Versorgungsprotokoll dieses Tutorials abgeschlossen. /// Well done commander, this concludes the Supply Tutorial.=1108
