Character/Description/Hill,This is the same character that appears in the Wings of Liberty campaign. (Already cast). A gruff mercenary captain who has had a hard life on the battlefield, he fights for profit and not for a cause.=0
Character/Name/ArtanisUI,Artanis=1
Conversation/Tutorial/Line00135,Gli zerg usano i Sorveglianti per generare rifornimenti.=1138
Conversation/Tutorial/Line00136,Per trasformare un Sorvegliante clicchi su un Vivaio e quindi sul pulsante di selezione della Larva sulla scheda comandi.=1139
Conversation/Tutorial/Line00137,Con una Larva selezionata, puoi cliccare sul pulsante Trasforma in Sorvegliante della scheda comandi per ordinare alla Larva di trasformarsi in un Sorvegliante.=1140
Conversation/Tutorial/Line00138,Ben fatto, questo conclude il tutorial zerg.=1141
Conversation/Tutorial/Line00139,I protoss usano i Piloni per ottenere rifornimenti, e le loro strutture vanno costruite in prossimità dei Piloni per essere alimentate.=1142
Conversation/Tutorial/Line00140,I protoss sono un'antica razza aliena che impiega tecnologie avanzatissime e potenti capacità psioniche per sconfiggere i nemici.=1143
Conversation/Tutorial/Line00141,Le unità e le strutture dei protoss sono dotate di scudi che le proteggono dagli attacchi del nemico. La forza degli scudi è rappresentata da una barra blu sopra la barra vitale.=1144
Conversation/Tutorial/Line00142,Gli attacchi nemici riducono gli scudi in modo analogo a quanto fanno con i punti vita, tuttavia gli scudi si rigenerano più in fretta al termine del combattimento.=1145
Conversation/Tutorial/Line00143,I protoss usano i Piloni per fornire rifornimenti alle loro armate, e le strutture protoss vanno costruite in prossimità di Piloni per poter essere alimentate.=1146
Conversation/Tutorial/Line00144,Ben fatto, Esecutore.=1147
Conversation/Tutorial/Line00145,I protoss usano i Piloni per aumentare il numero massimo di unità disponibili. Inoltre, i Piloni forniscono energia anche alle altre strutture protoss vicine.=1148
Conversation/Tutorial/Line00146,Per evocare un Pilone, seleziona una Sonda e clicca sul pulsante Costruisci struttura della scheda comandi. Clicca quindi su Evoca Pilone, e poi sul terreno per collocarlo.=1149
Conversation/Tutorial/Line00147,Bel lavoro, Esecutore.=1150
Conversation/Tutorial/Line00148,Tutte le strutture protoss salvo i Piloni e il Nexus devono sorgere vicino a un Pilone esistente. Le strutture protoss che non si trovano più nelle vicinanze di un Pilone perderanno energia e cesseranno di funzionare.=1151
Conversation/Tutorial/Line00149,Per evocare un Portale, selezioni una Sonda, clicchi sul pulsante Costruisci struttura e quindi su Evoca Portale. Collochi il Portale nel raggio energetico del Pilone.=1152
Conversation/Tutorial/Line00150,Congratulazioni, Esecutore. Questo conclude il tutorial protoss.=1153
Conversation/Tutorial/Line00151,Per creare una struttura protoss, selezioni una Sonda e clicchi sul pulsante Costruisci struttura nella scheda comandi. Quindi clicchi su Evoca Nexus e clicchi sul terreno per creare la struttura.=1154
Conversation/Tutorial/Line00152,Il Nexus non può sorgere troppo vicino ai minerali. Quando cerchi di collocare un Nexus assicurati che la sagoma delle sue fondazioni sia completamente verde. Una volta iniziato il processo di evocazione la Sonda può allontanarsi e svolgere altre mansioni.=1155
Conversation/Tutorial/Line00153,Ben fatto, Esecutore.=1156
Conversation/Tutorial/Line00154,Per evocare un'unità, bisogna disporre dei rifornimenti necessari al suo mantenimento. Se i rifornimenti sono insufficienti, non sarà possibile evocarla.=1157
Conversation/Tutorial/Line00155,I protoss usano i Piloni per aumentare il numero massimo di unità disponibili. Inoltre, i Piloni forniscono energia anche alle altre strutture protoss vicine.=1158
Conversation/Tutorial/Line00156,Per evocare un Pilone, seleziona una Sonda e clicca sul pulsante Costruisci struttura nella scheda comandi. Clicca quindi su Evoca Pilone, e clicca sul terreno per collocarlo.=1159
Conversation/Tutorial/Line00157,Bel lavoro, Esecutore.=1160
Conversation/Tutorial/Line00158,Tutte le strutture protoss salvo i Piloni e il Nexus devono sorgere vicino a un Pilone esistente. Le strutture protoss che non si trovano più nelle vicinanze di un Pilone perderanno energia e cesseranno di funzionare.=1161
Conversation/Tutorial/Line00159,Per evocare un Portale, seleziona una Sonda, clicca sul pulsante Costruisci struttura e quindi su Evoca Portale. Colloca il Portale nel raggio energetico del Pilone.=1162
Conversation/Tutorial/Line00160,Congratulazioni, Esecutore. Questo conclude il tutorial protoss.=1163
Conversation/Tutorial/Line00161,A queste unità viene quindi assegnato un numero. Premendo quel numero sulla tastiera selezionerà automaticamente quel gruppo. Premendo rapidamente due volte il tasto numerico salterà alla posizione in cui si trova il gruppo.=1164
Conversation/Tutorial/Line00162,La quantità di energia attuale di un'unità è rappresentata da una barra viola sotto quella vitale. L'energia si rigenera lentamente col tempo.=1165
Conversation/Tutorial/Line00163,Il biostrato è una massa organica che si diffonde attorno a qualunque base zerg. Molte unità zerg si spostano più rapidamente sul biostrato, e tutte le strutture zerg tranne i Vivai devono esservi costruite sopra. Le strutture che non sorgono più sul biostrato decadono lentamente.=1166
Conversation/Tutorial/Line00164,Il biostrato viene generato da Vivai, Regine e Sorveglianti, perciò puoi usare queste unità e strutture per espandere il biostrato.=1167
Conversation/Tutorial/Line00165,Clicchi sull'argomento che desidera approfondire.=1168
Conversation/Tutorial/Line00166,Voglio essere io il comandante. E voglio anche delle gambe.=1169
Conversation/Tutorial/Line00167,Congratulazioni, comandante, ora conosce le basi dell'interfaccia di StarCraft II.=1170
Conversation/Tutorial/Line00168,Con l'unità selezionata, clicchi col pulsante destro sul segnalatore per spostarla lì.=1171
Conversation/Tutorial/Line00169,All'inizio la maggior parte del campo di battaglia è coperta da una nebbia nera. Si tratta delle zone che non ha ancora esplorato.=1172
Conversation/Tutorial/Line00170,Ora che ha più Marine selezionati, clicchi col pulsante destro sul segnalatore per muoverli in quel punto.=1173
Conversation/Tutorial/Line00171,Clicchi col pulsante destro sul segnalatore nella zona scura per spostarvi l'unità.=1174
Conversation/Tutorial/Line00172,Con le sue unità selezionate, clicchi col pulsante destro su un nemico per ordinare un attacco.=1175
Conversation/Tutorial/Line00173,Per vedere quanta vita rimane a un'unità, può passarci sopra il mouse. La vita dell'unità è rappresentata da una barra verde.=1176
Conversation/Tutorial/Line00174,Quando la barra verde raggiunge lo zero, l'unità viene distrutta.=1177
Conversation/Tutorial/Line00175,To issue an attack move command, left-click on the "Attack" button from the command card, and then left-click again on the ground where you want your units to go.=1178
Conversation/Tutorial/Line00176,Clicchi sul pulsante "Costruisci Centro di comando" e poi sul terreno per ordinare a un SCV di collocare la nuova struttura.=1179
Conversation/Tutorial/Line00177,Per estrarre gas, bisogna prima costruire una Raffineria su un geyser di vespene. Clicchi sul pulsante "Costruisci struttura", e poi su "Costruisci Raffineria".=1180
Conversation/Tutorial/Line00178,Per creare nuove unità, deve prima selezionare una struttura che le produca. Selezioni una Caserma per vedere quali unità può addestrare.=1181
Conversation/Tutorial/Line00179,Per aumentare il numero massimo di unità disponibili, deve costruire dei Depositi.=1182
Conversation/Tutorial/Line00180,Clicchi sul pulsante "Costruisci struttura" e poi su "Costruisci Deposito".=1183
Conversation/Tutorial/Line00181,Per evocare una struttura protoss, clicca per prima cosa su una Sonda.=1184
Conversation/Tutorial/Line00182,Quindi clicchi sul pulsante "Evoca struttura" che si trova nella scheda comandi.=1185
Conversation/Tutorial/Line00183,Clicca sul pulsante "Evoca Nexus" e poi sul terreno per evocare la struttura.=1186
Conversation/Tutorial/Line00184,Per evocare una struttura protoss, clicca per prima cosa su una Sonda.=1187
Conversation/Tutorial/Line00185,Ora clicca sul pulsante "Evoca struttura" che si trova nella scheda comandi.=1188
Conversation/Tutorial/Line00186,Clicca sul pulsante "Evoca Nexus" e poi sul terreno per evocare la struttura.=1189
Conversation/Tutorial/Line00187,Per evocare un Pilone, clicchi sul pulsante "Evoca struttura" che si trova nella scheda comandi.=1190
Conversation/Tutorial/Line00188,Per evocare un Pilone, clicca sul pulsante "Evoca struttura" che si trova nella scheda comandi, poi clicchi sul pulsante "Evoca Pilone" e infine sul terreno per collocarlo.=1191
Conversation/Tutorial/Line00189,Per evocare un Portale, clicca sul pulsante "Evoca struttura" che si trova nella scheda comandi.=1192
Conversation/Tutorial/Line00190,Poi clicca su "Evoca Portale", e infine sul terreno per collocare il Portale all'interno del campo d'energia di un Pilone.=1193
Conversation/Tutorial/Line00191,Poi clicca su "Evoca Portale", e infine sul terreno per collocare il Portale all'interno del campo d'energia di un Pilone.=1194
Conversation/Tutorial/Line00192,Per evocare un Portale, clicca sul pulsante "Evoca struttura" che si trova nella scheda comandi.=1195
Conversation/Tutorial/Line00193,Per mutare una struttura zerg, clicchi per prima cosa su un Drone.=1196
Conversation/Tutorial/Line00194,Nella scheda comandi clicchi sul pulsante "Mutazione di base".=1197
Conversation/Tutorial/Line00195,Nella scheda comandi clicca sul pulsante "Mutazione di base" e quindi sul pulsante "Muta in Vivaio". Infine clicca sul terreno per collocare la struttura.=1198
Conversation/Tutorial/Line00196,Per mutare una struttura zerg, clicchi per prima cosa su un Drone.=1199
Conversation/Tutorial/Line00197,Le unità zerg vengono create a partire dalle Larve. Per creare un Drone zerg, seleziona prima un Vivaio.=1200
Conversation/Tutorial/Line00198,Le unità zerg vengono create a partire dalle Larve. Per creare un Drone zerg, seleziona prima un Vivaio.=1201
Conversation/Tutorial/Line00199,Clicca sul pulsante "Seleziona Larva" nella scheda comandi, e poi su "Muta in Drone".=1202
Conversation/Tutorial/Line00200,Clicca sul pulsante "Seleziona Larva" nella scheda comandi, e poi su "Muta in Drone".=1203
Conversation/Tutorial/Line00201,Clicca su "Mutazione di base" nella scheda comandi e poi sul pulsante "Muta in Pozza germinale", infine clicca sul terreno per collocarla.=1204
Conversation/Tutorial/Line00202,Le strutture zerg possono mutare solo sul biostrato. Non è possibile collocare la Pozza germinale finché la proiezione delle fondamenta non è completamente verde.=1205
Conversation/Tutorial/Line00203,Clicca su "Mutazione di base" nella scheda comandi e poi sul pulsante "Muta in Pozza germinale", infine clicca sul terreno per collocarla.=1206
Conversation/Tutorial/Line00204,Le strutture zerg possono mutare solo sul biostrato. Non è possibile collocare la Pozza germinale finché la proiezione delle fondamenta non è completamente verde.=1207
Conversation/Tutorial/Line00205,Per creare un Sorvegliante clicchi sul pulsante "Seleziona Larva" nella scheda comandi, quindi clicchi sul pulsante "Trasforma in Sorvegliante".=1208
Conversation/Tutorial/Line00206,Per creare un Sorvegliante clicchi sul pulsante "Seleziona Larva" nella scheda comandi, quindi clicchi sul pulsante "Trasforma in Sorvegliante".=1209
Conversation/Tutorial/Line00207,Infine clicchi sul punto in cui vuole collocare il Deposito.=1210
Conversation/Tutorial/Line00208,Una volta iniziato il processo di evocazione la Sonda può allontanarsi e svolgere altre mansioni.=1211
Conversation/Tutorial/Line00209,Poi clicchi sul pulsante "Evoca Pilone", e infine sul terreno per collocarlo.=1212
Conversation/Tutorial/Line00210,Poi clicchi sul pulsante "Muta in Vivaio", e infine sul terreno per collocare il Vivaio.=1213
Conversation/Tutorial/Line00211,Above the command card is the "Tip" button. The "Tip" button appears when there is new information for your perusal. Simply click the "Tip" button to read the tip.=1214
Conversation/UI_VO/Comment00001,Ready=1215
Conversation/UI_VO/Comment00002,Idle=1216
Conversation/UI_VO/Comment00003,Ready=1217
Conversation/UI_VO/Comment00004,Idle=1218
Conversation/UI_VO/Comment00005,Ready=1219
Conversation/UI_VO/Comment00006,Idle=1220
Conversation/UI_VO/Comment00007,Ready=1221
Conversation/UI_VO/Comment00008,Idle=1222
Conversation/UI_VO/Comment00009,END=1223
Conversation/UI_VO/Group00001,UI VO=1224
Conversation/UI_VO/Group00002,Liberty=1225
Conversation/UI_VO/Group00003,Swarm=1226
Conversation/UI_VO/Group00004,Prologue=1227
Conversation/UI_VO/Group00005,Void=1228
Conversation/UI_VO/Group00006,Easter Egg=1229
Conversation/UI_VO/Line00001,I Randagi spaccano.=1230
Conversation/UI_VO/Line00002,Che ne dici di dare inizio allo spettacolo?=1231
Conversation/UI_VO/Line00003,Io sono lo Sciame.=1232
Conversation/UI_VO/Line00004,Stai mettendo alla prova la mia pazienza. Non te lo consiglio.=1233
Conversation/UI_VO/Line00005,La mia ricerca continua.=1234
Conversation/UI_VO/Line00006,Il destino della galassia è nelle nostre mani. Non c'è tempo da perdere.=1235
Conversation/UI_VO/Line00007,Per Aiur!=1236
Conversation/UI_VO/Line00008,Sorge una nuova aurora. Unisciti a me, e la vedremo insieme.=1237
Conversation/UI_VO/Line00009,Si sieda comodamente nella posizione del loto. Inspiri contando fino a 10. Espiri contando fino a 12. Immagini nuvole, angeli, il sole e conigli ai suoi piedi. Sorrida intimamente e lasci splendere la luce della sua anima, della sua bellezza. Lei ha un significato in questo mondo. Non è un rifiuto. Si ami. Si abbracci. Ma non lasci che nessuno se ne accorga.=1238
Conversation/UnknownConversation/Group00001,AI Communication=1239
Conversation/UnknownConversation/Group00002,Protoss=1240
Conversation/UnknownConversation/Group00003,Terran=1241
Conversation/UnknownConversation/Group00004,Zerg=1242
Conversation/acLobby/Comment00001,Greeting=1243
Conversation/acLobby/Comment00002,Selection=1244
Conversation/acLobby/Comment00003,Difficulty=1245
Conversation/acLobby/Comment00004,END=1246
Conversation/acLobby/Comment00005,Upgraded=1247
Conversation/acLobby/Comment00006,Learn More=1248
Conversation/acLobby/Comment00007,New Commander=1249
Conversation/acLobby/Comment00008,New Maps=1250
Conversation/acLobby/Comment00009,First Time Selection=1251
Conversation/acLobby/Group00001,Allied Commander Lobby VO=1252
Conversation/acLobby/Line00001,Aiutante online: salute, e benvenuto al modulo Comandanti alleati.=1253
Conversation/acLobby/Line00002,Qui dovrà unire gli sforzi con un altro comandante per affrontare un nemico comune.=1254
Conversation/acLobby/Line00005,Può selezionare un comandante quando è pronto.=1255
Conversation/acLobby/Line00006,Selezioni un comandante.=1256
Conversation/acLobby/Line00007,Qui è possibile selezionare la difficoltà delle missioni.=1257
Conversation/acLobby/Line00008,Complimenti per la promozione, comandante. Salendo di livello è possibile sbloccare nuove unità e abilità.=1258
Conversation/acLobby/Line00009,Qui è possibile ottenere informazioni sulle unità e abilità attualmente disponibili per il comandante.=1259
Conversation/acLobby/Line00010,Nuovi comandanti disponibili. Può passarli in rassegna quando desidera.=1260
Conversation/acLobby/Line00011,Nuove missioni disponibili, comandante.=1261
Conversation/pCinematic_Protoss00/Comment00001,END=1262
Conversation/pCinematic_Protoss00/Group00001,Protoss00 - As One (Pre-Render)=1263
Conversation/pCinematic_Protoss00/Group00002,Exertions=1264
Conversation/pCinematic_Protoss00/Line00001,Lo Sciame ha devastato il nostro pianeta.=1265
Conversation/pCinematic_Protoss00/Line00002,Ha fatto di noi un popolo di profughi.=1266
Conversation/pCinematic_Protoss00/Line00003,E tuttavia... /// And yet...=1267
Conversation/pCinematic_Protoss00/Line00004,Non è riuscito a scalfire la nostra unità.=1268
Conversation/pCinematic_Protoss00/Line00006,Perché noi siamo vincolati dal Khala...=1269
Conversation/pCinematic_Protoss00/Line00007,...la sacra unione di ogni nostro pensiero ed emozione.=1270
Conversation/pCinematic_Protoss00/Line00011,Oggi noi riconquistiamo il nostro pianeta...=1271
Conversation/pCinematic_Protoss00/Line00012,...e con esso, il nostro retaggio.=1272
Conversation/pCinematic_Protoss00/Line00013,Potenza travolgente.=1273
Conversation/pCinematic_Protoss00/Line00014,(rantolo di morte)=1274
Conversation/pCinematic_Protoss00/Line00015,(painful exertion)=1275
Conversation/pCinematic_Protoss00/Line00016,(Archon fires a laser at the zerg)=1276
Conversation/pCinematic_Protoss00/Line00017,(Archon gets pressed against a carrier by an ultralisk)=1277
Conversation/pCinematic_Protoss00/Line00018,(Archon gets pressed against a carrier by an ultralisk)=1278
Conversation/pCinematic_Protoss00/Line00019,(Chops the ultralisk's arm off)=1279
Conversation/pCinematic_Protoss00/Line00020,(Gets stabbed again)=1280
Conversation/zPrerender_ZI/Group00001,ZI=1281
Conversation/zPrerender_ZI/Group00002,Exertions=1282
Conversation/zPrerender_ZI/Group00003,OBSOLETE=1283
Conversation/zPrerender_ZI/Line00001,Io sono lo Sciame.=1284
Conversation/zPrerender_ZI/Line00002,Intere armate andranno distrutte. Bruceranno pianeti.=1285
Conversation/zPrerender_ZI/Line00003,Ora, finalmente, su questo pianeta, avrò la mia vendetta.=1286
Conversation/zPrerender_ZI/Line00004,Perché io sono la Regina delle Lame.=1287
Conversation/zPrerender_ZI/Line00005,Oppure no?=1288
Conversation/zPrerender_ZI/Line00006,(Urlo)=1289
Conversation/zPrerender_ZI/Line00009,(Urlo)=1290
Conversation/zPrerender_ZI/Line00010,(Rantolo)=1291
Conversation/zPrerender_ZI/Line00011,Intere armate andranno distrutte.=1292
Conversation/zPrerender_ZI/Line00012,Bruceranno pianeti.=1293
Conversation/zPrerender_ZI/Line00013,Ora, finalmente,=1294
Conversation/zPrerender_ZI/Line00014,su questo pianeta,=1295
Conversation/zPrerender_ZI/Line00015,avrò la mia vendetta.=1296
ConversationState/Characters/CharAdjutant,Aiutante=1297
ConversationState/Characters/CharExecutor,Esecutore=1298
ConversationState/Characters/CharQueen,Regina=1299
ConversationState/Characters/ModUtilityVoice,VoceUtilitàMod=1300
VoiceOver/AbathurA/AddOnComplete00,Ampliamento pronto.=1301
VoiceOver/AbathurA/AddOnComplete01,Ampliamento operativo.=1302
VoiceOver/AbathurA/AllyBaseUnderAttack00,Base alleata sotto attacco.=1303
VoiceOver/AbathurA/AllyUnderAttack00,Forze alleate in combattimento.=1304
VoiceOver/AbathurA/BadLZ00,Zona d'atterraggio non idonea.=1305
VoiceOver/AbathurA/BaseUnderAttack00,Colonia sotto attacco diretto.=1306
VoiceOver/AbathurA/BuildError00,Ordine inaccettabile.=1307
VoiceOver/AbathurA/BuildErrorProtoss00,Impossibile evocare qui.=1308
VoiceOver/AbathurA/BuildErrorTerran00,Impossibile costruire qui.=1309
VoiceOver/AbathurA/CalldownLaunch00,Lancio nucleare rilevato.=1310
VoiceOver/AbathurA/CalldownLaunch01,Lancio nucleare imminente.=1311
VoiceOver/AbathurA/CommandCenterUpgraded00,Centro di comando potenziato.=1312
VoiceOver/AbathurA/ConstructInterrupt00,Costruzione interrotta.=1313
VoiceOver/AbathurA/Countdown00,Cinque... Quattro... Tre... Due... Uno...=1314
VoiceOver/AbathurA/EvolutionComplete00,Evoluzione completa.=1315
VoiceOver/AbathurA/EvolutionComplete01,Sciame, evoluto.=1316
VoiceOver/AbathurA/ForcesUnderAttack00,Forze di Sciame sotto attacco.=1317
VoiceOver/AbathurA/ForcesUnderAttackProtoss00,Forze protoss in combattimento.=1318
VoiceOver/AbathurA/ForcesUnderAttackTerran00,Forze nemiche ingaggiate.=1319
VoiceOver/AbathurA/GamePaused00,Partita in pausa.=1320
VoiceOver/AbathurA/GameResumed00,Partita ripresa.=1321
VoiceOver/AbathurA/GeyserExhausted00,Geyser di vespene esaurito.=1322
VoiceOver/AbathurA/GeyserExhausted01,Geyser di vespene esaurito.=1323
VoiceOver/AbathurA/LandingInterrupt00,Zona d'atterraggio ostruita.=1324
VoiceOver/AbathurA/MULEDeployed00,Schieramento MULE.=1325
VoiceOver/AbathurA/MaxSupply00,Impossibile. Limite di rifornimenti raggiunto.=1326
VoiceOver/AbathurA/MaxSupply01,Rifornimenti di Sciame massimi.=1327
VoiceOver/AbathurA/MetamorphosisComplete00,Metamorfosi completa.=1328
VoiceOver/AbathurA/MetamorphosisComplete01,Metamorfosi in completamento.=1329
VoiceOver/AbathurA/MineralsDepleted00,Giacimento minerario esaurito.=1330
VoiceOver/AbathurA/MineralsDepleted01,Giacimento minerario esaurito.=1331
VoiceOver/AbathurA/MineralsDepleted02,Giacimento minerario finito.=1332
VoiceOver/AbathurA/MutationComplete00,Mutazione completata.=1333
VoiceOver/AbathurA/MutationComplete01,Sequenze manipolate. Sciame mutato.=1334
VoiceOver/AbathurA/NeedCreep00,Mutazioni devono avvenire su biostrato.=1335
VoiceOver/AbathurA/NeedGeyser00,Struttura va collocata su geyser di vespene.=1336
VoiceOver/AbathurA/NeedGeyser01,Geyser di vespene necessario per mutazione.=1337
VoiceOver/AbathurA/NeedGeyserProtoss00,Deve stare su geyser di vespene.=1338
VoiceOver/AbathurA/NeedGeyserProtoss01,Geyser di vespene richiesto per evocazione.=1339
VoiceOver/AbathurA/NeedGeyserTerran00,Raffineria richiede geyser di vespene.=1340
VoiceOver/AbathurA/NeedGeyserTerran01,Geyser di vespene necessario.=1341
VoiceOver/AbathurA/NeedMoreFood00,Servono più Sorveglianti.=1342
VoiceOver/AbathurA/NeedMoreFood01,Sorveglianti insufficienti.=1343
VoiceOver/AbathurA/NeedMoreFood02,Servono più Sorveglianti.=1344
VoiceOver/AbathurA/NeedMoreFoodProtoss00,Dobbiamo costruire Piloni.=1345
VoiceOver/AbathurA/NeedMoreFoodProtoss01,Servono altri Piloni.=1346
VoiceOver/AbathurA/NeedMoreFoodProtoss02,Rifornimenti inadeguati. Piloni inefficienti.=1347
VoiceOver/AbathurA/NeedMoreFoodTerran00,Richiesti più Depositi.=1348
VoiceOver/AbathurA/NeedMoreFoodTerran01,Bisogna costruire più Depositi.=1349
VoiceOver/AbathurA/NeedMoreFoodTerran02,Depositi inefficienti. Sorveglianti, migliori.=1350
VoiceOver/AbathurA/NeedMoreGas00,Necessario altro gas vespene.=1351
VoiceOver/AbathurA/NeedMoreGas01,Gas vespene insufficiente.=1352
VoiceOver/AbathurA/NeedMoreGas02,Serve più gas vespene.=1353
VoiceOver/AbathurA/NeedMoreMinerals00,Quantità di minerali insufficiente.=1354
VoiceOver/AbathurA/NeedMoreMinerals01,Necessitiamo di altri minerali.=1355
VoiceOver/AbathurA/NeedMoreMinerals02,Minerali insufficienti.=1356
VoiceOver/AbathurA/NotEnoughEnergy00,Energia insufficiente.=1357
VoiceOver/AbathurA/NotEnoughEnergy01,L'energia non basta.=1358
VoiceOver/AbathurA/NukeReady00,Munizioni nucleari pronte.=1359
VoiceOver/AbathurA/NukeReady01,Testata nucleare pronta.=1360
VoiceOver/AbathurA/PlaceInPowerField00,Devi posizionare in campo energetico.=1361
VoiceOver/AbathurA/PylonUnderAttack00,Pilone sotto assalto.=1362
VoiceOver/AbathurA/QueenDeployed00,Nascita di Regina riuscita.=1363
VoiceOver/AbathurA/QueenDeployed01,Regina generata, pronta.=1364
VoiceOver/AbathurA/ResearchComplete00,Ricerca completata.=1365
VoiceOver/AbathurA/ResearchComplete01,Nuova tecnologia ricercata.=1366
VoiceOver/AbathurA/SalvageComplete00,Relitto riciclato.=1367
VoiceOver/AbathurA/ThorRepaired00,Thor riparato.=1368
VoiceOver/AbathurA/Transmission00,Trasmissione ricevuta.=1369
VoiceOver/AbathurA/TumorUnderAttack00,Biotumore sotto attacco.=1370
VoiceOver/AbathurA/UpgradeComplete00,Potenziamento ultimato.=1371
VoiceOver/AbathurA/UpgradeComplete01,Armata migliorata.=1372
VoiceOver/AbathurA/WarpInComplete00,Evocazione completata.=1373
VoiceOver/AbathurA/WarpInComplete01,Evocazione riuscita.=1374
VoiceOver/AbathurA/WorkersUnderAttack00,Droni sotto attacco.=1375
VoiceOver/AbathurA/WorkersUnderAttack01,Nemico attacca Droni.=1376
VoiceOver/AbathurA/WorkersUnderAttackProtoss00,Sonde sotto attacco.=1377
VoiceOver/AbathurA/WorkersUnderAttackProtoss01,Nemico attacca Sonde.=1378
VoiceOver/AbathurA/WorkersUnderAttackTerran00,SCV sotto attacco.=1379
VoiceOver/AbathurA/WorkersUnderAttackTerran01,Nemico attacca SCV.=1380
VoiceOver/AlarakA/AddOnComplete00,Il tuo piccolo ampliamento è terminato.=1381
VoiceOver/AlarakA/AddOnComplete01,Ampliamento completato, per quel che serve...=1382
VoiceOver/AlarakA/AllyBaseUnderAttack00,La base degli alleati è sotto assedio.=1383
VoiceOver/AlarakA/AllyUnderAttack00,Gli alleati sono entrati in combattimento senza di te.=1384
VoiceOver/AlarakA/BadLZ00,I tuoi uomini sono troppo inetti per atterrare qui.=1385
VoiceOver/AlarakA/BaseUnderAttack00,Il presidio è sotto attacco.=1386
VoiceOver/AlarakA/BuildError00,Pensavi di poter evocare qui?=1387
VoiceOver/AlarakA/BuildErrorTerran00,Non è possibile costruire in quel punto.=1388
VoiceOver/AlarakA/BuildErrorZerg00,Impossibile.=1389
VoiceOver/AlarakA/CalldownLaunch00,Ah, le famose testate nucleari terran. Che armi pittoresche.=1390
VoiceOver/AlarakA/CalldownLaunch01,I terran hanno lanciato una testata nucleare. Sfrontati.=1391
VoiceOver/AlarakA/CommandCenterUpgraded00,Il Centro di comando è stato migliorato.=1392
VoiceOver/AlarakA/ConstructInterrupt00,I tuoi inutili lavoratori si sono fermati.=1393
VoiceOver/AlarakA/Countdown00,Cinque... Quattro... Tre... Due... Uno...=1394
VoiceOver/AlarakA/EvolutionComplete00,I tuoi zerg si sono evoluti, ma non è un gran miglioramento...=1395
VoiceOver/AlarakA/EvolutionComplete01,Evoluzione completata. Forse basterà.=1396
VoiceOver/AlarakA/ForcesUnderAttack00,I tuoi guerrieri hanno sguainato le lame.=1397
VoiceOver/AlarakA/ForcesUnderAttackTerran00,Le tue forze terran sembrano ansiose di morire.=1398
VoiceOver/AlarakA/ForcesUnderAttackZerg00,Gli artigli dei tuoi zerg si sporcano di sangue.=1399
VoiceOver/AlarakA/GamePaused00,Non farmi aspettare.=1400
VoiceOver/AlarakA/GameResumed00,Finalmente.=1401
VoiceOver/AlarakA/GeyserExhausted00,Hai estratto tutto il vespene da quel geyser.=1402
VoiceOver/AlarakA/GeyserExhausted01,Questo geyser ha esaurito il suo scopo.=1403
VoiceOver/AlarakA/GeyserExhaustedTerran00,La Raffineria non ha più niente da raffinare.=1404
VoiceOver/AlarakA/GeyserExhaustedTerran01,Quel geyser è andato. La tua Raffineria è inutile.=1405
VoiceOver/AlarakA/GeyserExhaustedZerg00,Hai estratto tutto il vespene di quel geyser.=1406
VoiceOver/AlarakA/GeyserExhaustedZerg01,Non serve a nulla proseguire l'estrazione.=1407
VoiceOver/AlarakA/LandingInterrupt00,La zona d'atterraggio è occupata. Io direi di schiacciarli.=1408
VoiceOver/AlarakA/MULEDeployed00,MULE schierato. Nome appropriato per dell'equipaggiamento terran.=1409
VoiceOver/AlarakA/MaxSupply00,Non puoi ottenere ulteriori rifornimenti.=1410
VoiceOver/AlarakA/MaxSupply01,Hai raggiunto il massimo dei rifornimenti.=1411
VoiceOver/AlarakA/MetamorphosisComplete00,Metamorfosi completa. Un processo abominevole.=1412
VoiceOver/AlarakA/MetamorphosisComplete01,Ah, una metamorfosi riuscita.=1413
VoiceOver/AlarakA/MineralsDepleted00,Giacimento di minerali esaurito.=1414
VoiceOver/AlarakA/MineralsDepleted01,Non ci sono più minerali nel giacimento.=1415
VoiceOver/AlarakA/MineralsDepleted02,Hai raccolto tutti i minerali di quel giacimento.=1416
VoiceOver/AlarakA/MutationComplete00,Mutazione completata. Potrebbe rivelarsi utile.=1417
VoiceOver/AlarakA/MutationComplete01,I tuoi zerg hanno ottenuto dei piccoli miglioramenti.=1418
VoiceOver/AlarakA/NeedCreep00,Serve il biostrato. Tipica debolezza zerg.=1419
VoiceOver/AlarakA/NeedGeyser00,Gli Assimilatori richiedono dei geyser di vespene.=1420
VoiceOver/AlarakA/NeedGeyser01,A che serve un Assimilatore senza un geyser?=1421
VoiceOver/AlarakA/NeedMoreFood00,Devi costruire dei Piloni aggiuntivi.=1422
VoiceOver/AlarakA/NeedMoreFood01,I tuoi rifornimenti non bastano.=1423
VoiceOver/AlarakA/NeedMoreFood02,Fossi in te, evocherei altri Piloni.=1424
VoiceOver/AlarakA/NeedMoreFoodTerran00,Ai tuoi patetici terran servono altri Depositi.=1425
VoiceOver/AlarakA/NeedMoreFoodTerran01,Prima devi costruire altri Depositi.=1426
VoiceOver/AlarakA/NeedMoreFoodTerran02,Sembra che servano altri Depositi.=1427
VoiceOver/AlarakA/NeedMoreFoodZerg00,Genera altri di quei bulbosi Sorveglianti.=1428
